lang,url,stars,description
C,https://github.com/microsoft/msquic,"3,961","Cross-platform, C implementation of the IETF QUIC protocol, exposed to C, C++, C# and Rust."
C,https://github.com/cockpit-project/cockpit,"10,720",Cockpit is a web-based graphical interface for servers.
C,https://github.com/ish-app/ish,"16,580",Linux shell for iOS
C,https://github.com/vedderb/bldc,"2,114",The VESC motor control firmware
C,https://github.com/openssh/openssh-portable,"2,984",Portable OpenSSH
C,https://github.com/fairyglade/ly,"5,079",display manager with console UI
C,https://github.com/redis/redis,"65,771","Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs, Bitmaps."
C,https://github.com/kingToolbox/WindTerm,"21,866",A professional cross-platform SSH/Sftp/Shell/Telnet/Serial terminal.
C,https://github.com/google/sanitizers,"11,173","AddressSanitizer, ThreadSanitizer, MemorySanitizer"
C,https://github.com/sandboxie-plus/Sandboxie,"13,117",Sandboxie Plus & Classic
C,https://github.com/libevent/libevent,"10,949",Event notification library
C,https://github.com/EpicGamesExt/raddebugger,"3,153","A native, user-mode, multi-process, graphical debugger."
C,https://github.com/DPDK/dpdk,"3,204",Data Plane Development Kit
C,https://github.com/jagt/clumsy,"5,016","clumsy makes your network condition on Windows significantly worse, but in a controlled and interactive manner."
C,https://github.com/netdata/netdata,"69,749",The open-source observability platform everyone needs!
C,https://github.com/php/php-src,"37,672",The PHP Interpreter
C,https://github.com/zmkfirmware/zmk,"2,525",ZMK Firmware Repository
C,https://github.com/redcanaryco/atomic-red-team,"9,410",Small and highly portable detection tests based on MITRE's ATT&CK.
C,https://github.com/karlstav/cava,"3,992",Cross-platform Audio Visualizer
C,https://github.com/moonlight-stream/moonlight-android,"3,645",GameStream client for Android
C,https://github.com/RT-Thread/rt-thread,"10,088",RT-Thread is an open source IoT real-time operating system (RTOS).
C,https://github.com/FreeRDP/FreeRDP,"10,581",FreeRDP is a free remote desktop protocol library and clients
C,https://github.com/libarchive/libarchive,"2,962",Multi-format archive and compression library
C,https://github.com/ImageMagick/ImageMagick,"11,648",🧙‍♂️ ImageMagick 7
C,https://github.com/DarkFlippers/unleashed-firmware,"16,404",Flipper Zero Unleashed Firmware
C,https://github.com/micropython/micropython,"18,824",MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems
C,https://github.com/zephyrproject-rtos/zephyr,"10,187","Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures."
C,https://github.com/NVIDIA/open-gpu-kernel-modules,"14,782",NVIDIA Linux open GPU kernel module source
C,https://github.com/strongtz/i915-sriov-dkms,835,dkms module of Linux i915 driver with SR-IOV support
C,https://github.com/qmk/qmk_firmware,"17,755",Open-source keyboard firmware for Atmel AVR and Arm USB families
C,https://github.com/libuv/libuv,"23,674",Cross-platform asynchronous I/O
C,https://github.com/termux/termux-x11,"1,805",Termux X11 add-on application.
C,https://github.com/HandBrake/HandBrake,"16,818",HandBrake's main development repository
C,https://github.com/systemd/systemd,"12,875",The systemd System and Service Manager
C,https://github.com/hanwckf/immortalwrt-mt798x,947,
C,https://github.com/OISF/suricata,"4,314","Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine developed by the OISF and the Suricata community."
C,https://github.com/eclipse-threadx/threadx,"2,824",Eclipse ThreadX is an advanced real-time operating system (RTOS) designed specifically for deeply embedded applications.
C,https://github.com/capstone-engine/capstone,"7,211","Capstone disassembly/disassembler framework for ARM, ARM64 (ARMv8), Alpha, BPF, Ethereum VM, HPPA, LoongArch, M68K, M680X, Mips, MOS65XX, PPC, RISC-V(rv32G/rv64G), SH, Sparc, SystemZ, TMS320C64X, TriCore, Webassembly, XCore and X86."
C,https://github.com/ThirteenAG/WidescreenFixesPack,"2,231","Plugins to make or improve widescreen resolutions support in games, add more features and fix bugs."
C,https://github.com/fastfetch-cli/fastfetch,"8,470","An actively maintained, feature-rich and performance oriented, neofetch like system information tool."
C,https://github.com/openrazer/openrazer,"3,531",Open source driver and user-space daemon to control Razer lighting and other features on GNU/Linux
C,https://github.com/immortalwrt/immortalwrt,"5,159",An opensource OpenWrt variant for mainland China users.
C,https://github.com/glfw/glfw,"12,617","A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input"
C,https://github.com/dayanch96/YTMusicUltimate,980,The best tweak for YouTube Music iOS.
C,https://github.com/OnionUI/Onion,"3,205",OS overhaul for Miyoo Mini and Mini+
C,https://github.com/86Box/86Box,"2,577",Emulator of x86-based machines based on PCem.
C,https://github.com/arendst/Tasmota,"21,790","Alternative firmware for ESP8266 and ESP32 based devices with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at"
C,https://github.com/apache/nuttx,"2,520","Apache NuttX is a mature, real-time embedded operating system (RTOS)"
C,https://github.com/merbanan/rtl_433,"5,937",Program to decode radio transmissions from devices on the ISM bands (and other frequencies)
C,https://github.com/libretro/RetroArch,"9,874","Cross-platform, sophisticated frontend for the libretro API. Licensed GPLv3."
C,https://github.com/lvgl/lvgl,"15,751","Embedded graphics library to create beautiful UIs for any MCU, MPU and display type."
C,https://github.com/lizongying/my-tv,"28,903",我的电视 电视直播软件，安装即可使用
C,https://github.com/hanwckf/bl-mt798x,597,ATF and u-boot for mt798x.
C,https://github.com/lz4/lz4,"9,978",Extremely Fast Compression algorithm
C,https://github.com/libsdl-org/SDL,"8,854",Simple Directmedia Layer
C,https://github.com/espressif/esp-idf,"13,050",Espressif IoT Development Framework. Official development framework for Espressif SoCs.
C,https://github.com/espressif/esp32-camera,"1,800",
C,https://github.com/pbatard/rufus,"27,824",The Reliable USB Formatting Utility
C,https://github.com/nothings/stb,"25,883",stb single-file public domain libraries for C/C++
C,https://github.com/Flipper-XFW/Xtreme-Firmware,"9,253","The Dom amongst the Flipper Zero Firmware. Give your Flipper the power and freedom it is really craving. Let it show you its true form. Dont delay, switch to the one and only true Master today!"
C,https://github.com/webui-dev/webui,"2,644","Use any web browser or WebView as GUI, with your preferred language in the backend and modern web technologies in the frontend, all in a lightweight portable library."
C,https://github.com/betaflight/betaflight,"8,238",Open Source Flight Controller Firmware
C,https://github.com/curl/curl,"34,934","A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features"
C,https://github.com/bol-van/zapret,"2,782",DPI bypass multi platform
C,https://github.com/u-boot/u-boot,"3,806","""Das U-Boot"" Source Tree"
C,https://github.com/IvorySQL/IvorySQL,821,Open Source Oracle Compatible PostgreSQL.
C,https://github.com/signalwire/freeswitch,"3,379","FreeSWITCH is a Software Defined Telecom Stack enabling the digital transformation from proprietary telecom switches to a versatile software implementation that runs on any commodity hardware. From a Raspberry PI to a multi-core server, FreeSWITCH can unlock the telecommunications potential of any device."
C,https://github.com/bytecodealliance/wasm-micro-runtime,"4,697",WebAssembly Micro Runtime (WAMR)
C,https://github.com/microsoft/ebpf-for-windows,"2,738",eBPF implementation that runs on top of Windows
C,https://github.com/aircrack-ng/aircrack-ng,"5,086",WiFi security auditing tools suite
C,https://github.com/arthenica/ffmpeg-kit,"4,090","FFmpeg Kit for applications. Supports Android, Flutter, iOS, Linux, macOS, React Native and tvOS. Supersedes MobileFFmpeg, flutter_ffmpeg and react-native-ffmpeg."
C,https://github.com/raspberrypi/pico-sdk,"3,277",
C,https://github.com/palera1n/palera1n,"4,734","Jailbreak for A8 through A11, T2 devices, on iOS/iPadOS/tvOS 15.0, bridgeOS 5.0 and higher."
C,https://github.com/cloudwu/skynet,"13,155",A lightweight online game framework
C,https://github.com/audacity/audacity,"11,940",Audio Editor
C,https://github.com/OpenVPN/openvpn,"10,356",OpenVPN is an open source VPN daemon
C,https://github.com/openwrt/openwrt,"19,104",This repository is a mirror ofhttps://git.openwrt.org/openwrt/openwrt.gitIt is for reference only and is not active for check-ins. We will continue to accept Pull Requests here. They will be merged via staging trees then into openwrt.git.
C,https://github.com/flipperdevices/flipperzero-firmware,"11,878",Flipper Zero firmware source code
C,https://github.com/raysan5/raylib,"20,753",A simple and easy-to-use library to enjoy videogames programming
C,https://github.com/git/git,"51,221",Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.
C,https://github.com/arut/nginx-rtmp-module,"13,250",NGINX-based Media Streaming Server
C#,https://github.com/Mzying2001/CefFlashBrowser,"1,931",Flash浏览器 / Flash Browser
C#,https://github.com/dotnet/maui-samples,"2,995",Samples for .NET Multi-Platform App UI (.NET MAUI)
C#,https://github.com/babalae/better-genshin-impact,"3,674",📦BetterGI · 更好的原神 - 自动拾取 | 自动剧情 | 全自动钓鱼(AI) | 全自动七圣召唤 | 自动伐木 | 自动刷本 - UI Automation Testing Tools For Genshin Impact
C#,https://github.com/Radarr/Radarr,"9,607",Movie organizer/manager for usenet and torrent users.
C#,https://github.com/Tyrrrz/DiscordChatExporter,"7,250",Exports Discord chat logs to a file
C#,https://github.com/grpc/grpc-dotnet,"4,113",gRPC for .NET
C#,https://github.com/jellyfin/jellyfin,"32,178",The Free Software Media System
C#,https://github.com/AvaloniaUI/Avalonia,"24,761","Develop Desktop, Embedded, Mobile and WebAssembly apps with C# and XAML. The most popular .NET UI client technology"
C#,https://github.com/RayWangQvQ/BiliBiliToolPro,"5,744",B 站（bilibili）自动任务工具，支持docker、青龙、k8s等多种部署方式。敏感肌也能用。
C#,https://github.com/QuantConnect/Lean,"9,147","Lean Algorithmic Trading Engine by QuantConnect (Python, C#)"
C#,https://github.com/dotnet/csharplang,"11,158",The official repo for the design of the C# programming language
C#,https://github.com/dockersamples/example-voting-app,"4,545","Example distributed app composed of multiple containers for Docker, Compose, Swarm, and Kubernetes"
C#,https://github.com/git-ecosystem/git-credential-manager,"6,422","Secure, cross-platform Git credential storage with authentication to GitHub, Azure Repos, and other popular Git hosting services."
C#,https://github.com/fullstackhero/dotnet-starter-kit,"4,729","Production Grade Cloud-Ready .NET 8 Starter Kit (Web API + Blazor Client) with Multitenancy Support, and Clean/Modular Architecture that saves roughly 200+ Development Hours! All Batteries Included."
C#,https://github.com/dotnet/aspnetcore,"34,917","ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux."
C#,https://github.com/AvaloniaUI/Avalonia.Samples,536,Avalonia.Samples aims to provide some minimal samples focusing on a particular issue at a time. This should help getting new users started.
C#,https://github.com/devlooped/moq,"5,818",The most popular and friendly mocking framework for .NET
C#,https://github.com/quartznet/quartznet,"6,385",Quartz Enterprise Scheduler .NET
C#,https://github.com/huiyadanli/RevokeMsgPatcher,"27,802",A hex editor for WeChat/QQ/TIM - PC版微信/QQ/TIM防撤回补丁（我已经看到了，撤回也没用了）
C#,https://github.com/jynew/jynew,"7,846",JinYongLegend-like RPG Game Framework with full Modding support and 10+ hours playable samples of game.
C#,https://github.com/Tyrrrz/YoutubeDownloader,"7,511",Downloads videos and playlists from YouTube
C#,https://github.com/bitwarden/server,"14,879","Bitwarden infrastructure/backend (API, database, Docker, etc)."
C#,https://github.com/2dust/v2rayN,"65,015","A GUI client for Windows, support Xray core and v2fly core and others"
C#,https://github.com/marticliment/UniGetUI,"10,722",UniGetUI: The Graphical Interface for your package managers. Could be terribly described as a package manager manager to manage your package managers
C#,https://github.com/space-wizards/space-station-14,"2,301",A multiplayer game about paranoia and chaos on a space station. Remake of the cult-classic Space Station 13.
C#,https://github.com/abpframework/abp,"12,577","Open-source web application framework for ASP.NET Core! Offers an opinionated architecture to build enterprise software solutions with best practices on top of the .NET. Provides the fundamental infrastructure, cross-cutting-concern implementations, startup templates, application modules, UI themes, tooling and documentation."
C#,https://github.com/YSGStudyHards/DotNetGuide,"6,003",🌈【C#/.NET/.NET Core学习、工作、面试指南】记录、收集和总结C#/.NET/.NET Core基础知识、学习路线、开发实战、编程技巧练习、学习视频、文章、书籍、项目框架、社区组织、开发必备工具、常见面试题、面试须知、简历模板、以及自己在学习和工作中的一些微薄见解。希望能和大家一起学习，共同进步。如果本知识库能为您提供帮助，别忘了给予支持哦(关注、点赞、分享)💖。
C#,https://github.com/Azure/azure-sdk-for-net,"5,192",This repository is for active development of the Azure SDK for .NET. For consumers of the SDK we recommend visiting our public developer docs athttps://learn.microsoft.com/dotnet/azure/or our versioned developer docs athttps://azure.github.io/azure-sdk-for-net.
C#,https://github.com/microsoft/semantic-kernel,"20,858",Integrate cutting-edge LLM technology quickly and easily into your apps
C#,https://github.com/BornToBeRoot/NETworkManager,"6,159",A powerful tool for managing networks and troubleshoot network problems!
C#,https://github.com/jasontaylordev/CleanArchitecture,"16,265",Clean Architecture Solution Template for ASP.NET Core
C#,https://github.com/Cysharp/UniTask,"7,748",Provides an efficient allocation free async/await integration for Unity.
C#,https://github.com/App-vNext/Polly,"13,197","Polly is a .NET resilience and transient-fault-handling library that allows developers to express policies such as Retry, Circuit Breaker, Timeout, Bulkhead Isolation, and Fallback in a fluent and thread-safe manner. From version 6.0.1, Polly targets .NET Standard 1.1 and 2.0+."
C#,https://github.com/dotnet/aspire,"3,468","An opinionated, cloud ready stack for building observable, production ready, distributed applications in .NET"
C#,https://github.com/dotnet/roslyn,"18,764",The Roslyn .NET compiler provides C# and Visual Basic languages with rich code analysis APIs.
C#,https://github.com/AssetRipper/AssetRipper,"3,553","GUI Application to work with engine assets, asset bundles, and serialized files"
C#,https://github.com/Cysharp/R3,"1,807",The new future of dotnet/reactive and UniRx.
C#,https://github.com/srwi/EverythingToolbar,"9,228",Everything integration for the Windows taskbar.
C#,https://github.com/dotnet/maui,"21,889",".NET MAUI is the .NET Multi-platform App UI, a framework for building native device applications spanning mobile, tablet, and desktop."
C#,https://github.com/microsoft/RulesEngine,"3,528",A Json based Rules Engine with extensive Dynamic expression support
C#,https://github.com/PowerShell/PowerShell,"44,213",PowerShell for every system!
C#,https://github.com/mono/SkiaSharp,"4,292","SkiaSharp is a cross-platform 2D graphics API for .NET platforms based on Google's Skia Graphics Library. It provides a comprehensive 2D API that can be used across mobile, server and desktop models to render images."
C#,https://github.com/aras-p/UnityGaussianSplatting,"1,975",Toy Gaussian Splatting visualization in Unity
C#,https://github.com/attickdoor/XIVComboPlugin,171,Plugin version of the icon replacement features in dalamud
C#,https://github.com/codebude/QRCoder,"4,458",A pure C# Open Source QR Code implementation
C#,https://github.com/Scighost/Starward,"3,324",Game Launcher for miHoYo - 米家游戏启动器
C#,https://github.com/microsoft/garnet,"9,833","Garnet is a remote cache-store from Microsoft Research that offers strong performance (throughput and latency), scalability, storage, recovery, cluster sharding, key migration, and replication features. Garnet can work with existing Redis clients."
C#,https://github.com/actions/runner,"4,688",The Runner for GitHub Actions 🚀
C#,https://github.com/elsa-workflows/elsa-core,"6,112",A .NET workflows library
C#,https://github.com/microsoft/kiota,"2,495",OpenAPI based HTTP Client code generator
C#,https://github.com/microsoft/WinAppDriver,"3,608",Windows Application Driver
C#,https://github.com/microsoft/fhir-server,"1,153",A service that implements the FHIR standard
C#,https://github.com/OfficeDev/Microsoft-Teams-Samples,921,"Welcome to the Microsoft Teams samples repository. Here you will find task-focused samples in C#, JavaScript and TypeScript to help you get started with the Microsoft Teams App!"
C#,https://github.com/dotnet/msbuild,"5,186",The Microsoft Build Engine (MSBuild) is the build platform for .NET and Visual Studio.
C#,https://github.com/btcpayserver/btcpayserver,"6,203","Accept Bitcoin payments. Free, open-source & self-hosted, Bitcoin payment processor."
C#,https://github.com/ScottPlot/ScottPlot,"4,925",Interactive plotting library for .NET
C#,https://github.com/mxgmn/WaveFunctionCollapse,"23,049",Bitmap & tilemap generation from a single example with the help of ideas from quantum mechanics
C#,https://github.com/OrchardCMS/OrchardCore,"7,258","Orchard Core is an open-source modular and multi-tenant application framework built with ASP.NET Core, and a content management system (CMS) built on top of that framework."
C#,https://github.com/ardalis/CleanArchitecture,"15,276",Clean Architecture Solution Template: A starting point for Clean Architecture with ASP.NET Core
C#,https://github.com/ThreeMammals/Ocelot,"8,257",.NET API Gateway
C#,https://github.com/MudBlazor/MudBlazor,"7,616",Blazor Component Library based on Material design with an emphasis on ease of use. Mainly written in C# with Javascript kept to a bare minimum it empowers .NET developers to easily debug it if needed.
C#,https://github.com/TGSAN/CMWTAT_Digital_Edition,"14,684","CloudMoe Windows 10/11 Activation Toolkit get digital license, the best open source Win 10/11 activator in GitHub. GitHub 上最棒的开源 Win10/Win11 数字权利（数字许可证）激活工具！"
C#,https://github.com/1Remote/1Remote,"3,610",One Remote Access Manager to Rule Them All
C#,https://github.com/OPCFoundation/UA-.NETStandard,"1,906",OPC Unified Architecture .NET Standard
C#,https://github.com/Ryujinx/Ryujinx,"33,791",Experimental Nintendo Switch Emulator written in C#
C#,https://github.com/Azure-Samples/cognitive-services-speech-sdk,"2,722",Sample code for the Microsoft Cognitive Services Speech SDK
C#,https://github.com/dotnet/reactive,"6,611",The Reactive Extensions for .NET
C#,https://github.com/Perfare/AssetStudio,"12,953","AssetStudio is a tool for exploring, extracting and exporting assets and assetbundles."
C#,https://github.com/GhostPack/Rubeus,"3,964",Trying to tame the three-headed dog.
C#,https://github.com/jaquadro/NBTExplorer,"2,197",A graphical NBT editor for all Minecraft NBT data sources
C#,https://github.com/unoplatform/uno,"8,687","Build Mobile, Desktop and WebAssembly apps with C# and XAML. Today. Open source and professionally supported."
C#,https://github.com/GhostPack/Seatbelt,"3,611","Seatbelt is a C# project that performs a number of security oriented host-survey ""safety checks"" relevant from both offensive and defensive security perspectives."
C#,https://github.com/0xDrMoe/TownofHost-Enhanced,63,TOHE is the best Host-Only mod for anyone who wants to change their Among Us Experience!
C#,https://github.com/tModLoader/tModLoader,"4,024",A mod to make and play Terraria mods. Supports Terraria 1.4 (and earlier) installations
C#,https://github.com/starik222/BooruDatasetTagManager,"1,323",
C#,https://github.com/Azure/azure-powershell,"4,147",Microsoft Azure PowerShell
C#,https://github.com/files-community/Files,"33,223",Building the best file manager for Windows
C#,https://github.com/DataDog/dd-trace-dotnet,419,.NET Client Library for Datadog APM
C#,https://github.com/microsoft/PowerToys,"107,576",Windows system utilities to maximize productivity
C#,https://github.com/quasar/Quasar,"8,406",Remote Administration Tool for Windows
C#,https://github.com/Jackett/Jackett,"11,711",API Support for your favorite torrent trackers
C#,https://github.com/nilaoda/N_m3u8DL-CLI,"13,938","[.NET] m3u8 downloader 开源的命令行m3u8/HLS/dash下载器，支持普通AES-128-CBC解密，多线程，自定义请求头等. 支持简体中文,繁体中文和英文. English Supported."
C#,https://github.com/gui-cs/Terminal.Gui,"9,442",Cross Platform Terminal UI toolkit for .NET
C#,https://github.com/LykosAI/StabilityMatrix,"3,481",Multi-Platform Package Manager for Stable Diffusion
C#,https://github.com/T0biasCZe/AdbFileManager,601,Fast Android <-> Windows file manager using ADB protocol
C#,https://github.com/amantinband/clean-architecture,"1,397",The ultimate clean architecture template for .NET applications 💪
C#,https://github.com/Unity-Technologies/EntityComponentSystemSamples,"6,994",
C#,https://github.com/HangfireIO/Hangfire,"9,234",An easy way to perform background job processing in .NET and .NET Core applications. No Windows Service or separate process required
C#,https://github.com/aspnetboilerplate/aspnetboilerplate,"11,702",ASP.NET Boilerplate - Web Application Framework
C#,https://github.com/LibreHardwareMonitor/LibreHardwareMonitor,"4,157","Libre Hardware Monitor, home of the fork of Open Hardware Monitor"
C#,https://github.com/Sonarr/Sonarr,"10,370",Smart PVR for newsgroup and bittorrent users.
C#,https://github.com/dotnet/eShop,"4,912",A reference .NET application implementing an eCommerce site
C#,https://github.com/pizzaboxer/bloxstrap,"1,483",An alternative bootstrapper for Roblox with a bunch of extra features.
C#,https://github.com/SubtitleEdit/subtitleedit,"7,791",the subtitle editor :)
C#,https://github.com/subhra74/xdm,"6,513",Powerfull download accelerator and video downloader
C#,https://github.com/leiurayer/downkyi,"20,038",哔哩下载姬downkyi，哔哩哔哩网站视频下载工具，支持批量下载，支持8K、HDR、杜比视界，提供工具箱（音视频提取、去水印等）。
C#,https://github.com/BepInEx/BepInEx,"4,566",Unity / XNA game patcher and plugin framework
C#,https://github.com/molenzwiebel/Deceive,"1,107","🎩 Appear offline for League of Legends, VALORANT, and Legends of Runeterra."
C#,https://github.com/Nexus-Mods/NexusMods.App,748,Home of the development of the Nexus Mods App
C#,https://github.com/openiddict/openiddict-core,"4,235",Flexible and versatile OAuth 2.0/OpenID Connect stack for .NET
C#,https://github.com/34736384/genshin-fps-unlock,"2,599",unlocks the 60 fps cap
C#,https://github.com/xupefei/Locale-Emulator,"9,769",Yet Another System Region and Language Simulator
C#,https://github.com/ShareX/ShareX,"28,661","ShareX is a free and open source program that lets you capture or record any area of your screen and share it with a single press of a key. It also allows uploading images, text or other types of files to many supported destinations you can choose from."
C#,https://github.com/akkadotnet/akka.net,"4,668",Canonical actor model implementation for .NET with local + distributed actors in C# and F#.
C#,https://github.com/MassTransit/MassTransit,"6,739",Distributed Application Framework for .NET
C#,https://github.com/jbogard/MediatR,"10,875","Simple, unambitious mediator implementation in .NET"
C#,https://github.com/SixLabors/ImageSharp,"7,266","📷 A modern, cross-platform, 2D Graphics library for .NET"
C#,https://github.com/CommunityToolkit/Maui,"2,158","The .NET MAUI Community Toolkit is a community-created library that contains .NET MAUI Extensions, Advanced UI/UX Controls, and Behaviors to help make your life as a .NET MAUI developer easier"
C#,https://github.com/egametang/ET,"8,612",Unity3D Client And C# Server Framework
C#,https://github.com/dotnet/AspNetCore.Docs,"12,444",Documentation for ASP.NET Core
C#,https://github.com/goatcorp/FFXIVQuickLauncher,"2,717",Custom launcher for FFXIV
C#,https://github.com/radzenhq/radzen-blazor,"3,349","Radzen Blazor is a set of 70+ free native Blazor UI components packed with DataGrid, Scheduler, Charts and robust theming including Material design and FluentUI."
C#,https://github.com/rocksdanister/lively,"14,439",Free and open-source software that allows users to set animated desktop wallpapers and screensavers powered by WinUI 3.
C#,https://github.com/ic3w0lf22/Roblox-Account-Manager,497,Application that allows you to add multiple accounts into one application allowing you to easily play on alt accounts without having to change accounts
C#,https://github.com/JustArchiNET/ArchiSteamFarm,"10,938",C# application with primary purpose of farming Steam cards from multiple accounts simultaneously.
C#,https://github.com/lucasg/Dependencies,"8,549","A rewrite of the old legacy software ""depends.exe"" in C# for Windows devs to troubleshoot dll load dependencies issues."
C#,https://github.com/ppy/osu,"14,754",rhythm is just a *click* away!
C#,https://github.com/dnSpy/dnSpy,"26,055",.NET debugger and assembly editor
C++,https://github.com/harfbuzz/harfbuzz,"3,874",HarfBuzz text shaping engine
C++,https://github.com/MatsuriDayo/nekoray,"11,553",Qt based cross-platform GUI proxy configuration manager (backend: sing-box)
C++,https://github.com/cxasm/notepad--,"5,204",一个支持windows/linux/mac的文本编辑器，目标是做中国人自己的编辑器，来自中国。
C++,https://github.com/PabloMK7/citra,"3,074",A Nintendo 3DS Emulator
C++,https://github.com/sqlitebrowser/sqlitebrowser,"20,579","Official home of the DB Browser for SQLite (DB4S) project. Previously known as ""SQLite Database Browser"" and ""Database Browser for SQLite"". Website at:"
C++,https://github.com/envoyproxy/envoy,"24,343",Cloud-native high-performance edge/middle/service proxy
C++,https://github.com/electron/electron,"113,002","Build cross-platform desktop apps with JavaScript, HTML, and CSS"
C++,https://github.com/loveBabbar/CodeHelp-DSA-Busted-Series,"3,189",This repo is creating providing students easy access to all the programs taught under Codehelp's DSA Busted Series.
C++,https://github.com/mrousavy/react-native-mmkv,"5,590",⚡️ The fastest key/value storage for React Native. ~30x faster than AsyncStorage!
