lang,url,stars,description
C,https://github.com/Cisco-Talos/clamav,"4,007",ClamAV - Documentation is here:https://docs.clamav.net
C,https://github.com/strongswan/strongswan,"2,157",strongSwan - IPsec-based VPN
C,https://github.com/u-boot/u-boot,"3,769","""Das U-Boot"" Source Tree"
C,https://github.com/ahrm/sioyek,"6,803",Sioyek is a PDF viewer with a focus on textbooks and research papers
C,https://github.com/libuv/libuv,"23,591",Cross-platform asynchronous I/O
C,https://github.com/olikraus/u8g2,"4,925","U8glib library for monochrome displays, version 2"
C,https://github.com/redis/redis,"65,653","Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs, Bitmaps."
C,https://github.com/zmap/zmap,"5,353",ZMap is a fast single packet network scanner designed for Internet-wide network surveys.
C,https://github.com/facebook/zstd,"22,803",Zstandard - Fast real-time compression algorithm
C,https://github.com/HarbourMasters/2ship2harkinian,639,
C,https://github.com/tursodatabase/libsql,"8,699","libSQL is a fork of SQLite that is both Open Source, and Open Contributions."
C,https://github.com/confluentinc/librdkafka,40,The Apache Kafka C/C++ library
C,https://github.com/earlephilhower/arduino-pico,"1,874","Raspberry Pi Pico Arduino core, for all RP2040 boards"
C,https://github.com/pgbouncer/pgbouncer,"2,781",lightweight connection pooler for PostgreSQL
C,https://github.com/robertdavidgraham/masscan,"22,980","TCP port scanner, spews SYN packets asynchronously, scanning entire Internet in under 5 minutes."
C,https://github.com/iovisor/bcc,"19,893","BCC - Tools for BPF-based Linux IO analysis, networking, monitoring, and more"
C,https://github.com/mit-pdos/xv6-riscv,"6,611",Xv6 for RISC-V
C,https://github.com/citusdata/pg_cron,"2,690",Run periodic jobs in PostgreSQL
C,https://github.com/cfenollosa/os-tutorial,"26,621",How to create an OS from scratch
C,https://github.com/arendst/Tasmota,"21,732","Alternative firmware for ESP8266 and ESP32 based devices with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at"
C,https://github.com/cloudberrydb/cloudberrydb,249,Cloudberry Database - Open source alternative to Greenplum Database. Created by the original Greenplum developers.
C,https://github.com/nginx/njs,855,A subset of JavaScript language to use in nginx
C,https://github.com/pocoproject/poco,"8,055","The POCO C++ Libraries are powerful cross-platform C++ libraries for building network- and internet-based applications that run on desktop, server, mobile, IoT, and embedded systems."
C,https://github.com/openwrt/openwrt,"18,951",This repository is a mirror ofhttps://git.openwrt.org/openwrt/openwrt.gitIt is for reference only and is not active for check-ins. We will continue to accept Pull Requests here. They will be merged via staging trees then into openwrt.git.
C,https://github.com/RT-Thread/rt-thread,"10,045",RT-Thread is an open source IoT real-time operating system (RTOS).
C,https://github.com/zherczeg/sljit,787,Platform independent low-level JIT compiler
C,https://github.com/AFLplusplus/AFLplusplus,"4,832","The fuzzer afl++ is afl with community patches, qemu 5.1 upgrade, collision-free coverage, enhanced laf-intel & redqueen, AFLfast++ power schedules, MOpt mutators, unicorn_mode, and a lot more!"
C,https://github.com/lvgl/lvgl,"15,644","Embedded graphics library to create beautiful UIs for any MCU, MPU and display type."
C,https://github.com/OpenMathLib/OpenBLAS,"6,153",OpenBLAS is an optimized BLAS library based on GotoBLAS2 1.13 BSD version.
C,https://github.com/NVIDIA/cuda-samples,"5,775",Samples for CUDA Developers which demonstrates features in CUDA Toolkit
C,https://github.com/karpathy/llama2.c,"16,793",Inference Llama 2 in one file of pure C
C,https://github.com/coolsnowwolf/lede,"29,199",Lean's LEDE source
C,https://github.com/systemd/systemd,"12,822",The systemd System and Service Manager
C,https://github.com/Bodmer/TFT_eSPI,"3,544","Arduino and PlatformIO IDE compatible TFT library optimised for the Raspberry Pi Pico (RP2040), STM32, ESP8266 and ESP32 that supports different driver chips"
C,https://github.com/pbatard/rufus,"27,729",The Reliable USB Formatting Utility
C,https://github.com/FreeRDP/FreeRDP,"10,546",FreeRDP is a free remote desktop protocol library and clients
C,https://github.com/ffmpegwasm/ffmpeg.wasm,"13,506","FFmpeg for browser, powered by WebAssembly"
C,https://github.com/pret/pokeemerald,"2,134",Decompilation of Pokémon Emerald
C,https://github.com/fairyglade/ly,"4,803",display manager with console UI
C,https://github.com/firedancer-io/firedancer,784,Firedancer is Jump Crypto's Solana consensus node implementation.
C,https://github.com/yarrick/iodine,"6,013",Official git repo for iodine dns tunnel
C,https://github.com/DaveGamble/cJSON,"10,309",Ultralightweight JSON parser in ANSI C
C,https://github.com/meetecho/janus-gateway,"8,002",Janus WebRTC Server
C,https://github.com/signalwire/freeswitch,"3,334","FreeSWITCH is a Software Defined Telecom Stack enabling the digital transformation from proprietary telecom switches to a versatile software implementation that runs on any commodity hardware. From a Raspberry PI to a multi-core server, FreeSWITCH can unlock the telecommunications potential of any device."
C,https://github.com/mattn/go-sqlite3,"7,665",sqlite3 driver for go using database/sql
C,https://github.com/SanderMertens/flecs,"5,864",A fast entity component system (ECS) for C & C++
C,https://github.com/kamailio/kamailio,"2,195",Kamailio - The Open Source SIP Server for large VoIP and real-time communication platforms -
C,https://github.com/curl/curl,"34,854","A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features"
C,https://github.com/ValdikSS/GoodbyeDPI,"10,668",GoodbyeDPI — Deep Packet Inspection circumvention utility (for Windows)
C,https://github.com/tmux/tmux,"33,842",tmux source code
C,https://github.com/immortalwrt/immortalwrt,"5,090",An opensource OpenWrt variant for mainland China users.
C,https://github.com/libsdl-org/SDL,"8,768",Simple Directmedia Layer
C,https://github.com/raspberrypi/pico-sdk,"3,263",
C,https://github.com/Genymobile/scrcpy,"105,766",Display and control your Android device
C,https://github.com/joncampbell123/dosbox-x,"2,570",DOSBox-X fork of the DOSBox project
C,https://github.com/DarkFlippers/unleashed-firmware,"15,833",Flipper Zero Unleashed Firmware
C,https://github.com/flipperdevices/flipperzero-firmware,"11,781",Flipper Zero firmware source code
C,https://github.com/qmk/qmk_firmware,"17,530",Open-source keyboard firmware for Atmel AVR and Arm USB families
C,https://github.com/microsoft/mimalloc,"9,772",mimalloc is a compact general purpose allocator with excellent performance.
C,https://github.com/betaflight/betaflight,"8,176",Open Source Flight Controller Firmware
C,https://github.com/glfw/glfw,"12,553","A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input"
C,https://github.com/melonDS-emu/melonDS,"2,997","DS emulator, sorta"
C,https://github.com/lwip-tcpip/lwip,903,lwIP mirror fromhttp://git.savannah.gnu.org/cgit/lwip.git
C,https://github.com/opa334/Dopamine,"3,084",Dopamine is a semi-untethered jailbreak for iOS 15 and 16
C,https://github.com/openwall/john,"9,644","John the Ripper jumbo - advanced offline password cracker, which supports hundreds of hash and cipher types, and runs on many operating systems, CPUs, GPUs, and even some FPGAs"
C,https://github.com/zephyrproject-rtos/zephyr,"10,111","Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures."
C,https://github.com/google/security-research,"3,158",This project hosts security advisories and their accompanying proof-of-concepts related to research conducted at Google which impact non-Google owned code.
C,https://github.com/libevent/libevent,"10,920",Event notification library
C,https://github.com/bellard/quickjs,"8,025",Public repository of the QuickJS Javascript Engine.
C,https://github.com/hashcat/hashcat,"20,427",World's fastest and most advanced password recovery utility
C,https://github.com/pjsip/pjproject,"1,925",PJSIP project
C,https://github.com/brunodev85/winlator,"6,940",Android application for running Windows applications with Wine and Box86/Box64
C,https://github.com/git/git,"51,022",Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.
C,https://github.com/hathach/tinyusb,"4,697",An open source cross-platform USB stack for embedded system
C,https://github.com/kingToolbox/WindTerm,"21,678",A professional cross-platform SSH/Sftp/Shell/Telnet/Serial terminal.
C,https://github.com/mpv-player/mpv,"26,809",🎥 Command line video player
C,https://github.com/pygame/pygame,"7,167","🐍🎮 pygame (the library) is a Free and Open Source python programming language library for making multimedia applications like games built on top of the excellent SDL library. C, Python, Native, OpenGL."
C,https://github.com/lizongying/my-tv,"28,653",我的电视 电视直播软件，安装即可使用
C,https://github.com/ventoy/Ventoy,"60,370",A new bootable USB solution.
C,https://github.com/libretro/RetroArch,"9,810","Cross-platform, sophisticated frontend for the libretro API. Licensed GPLv3."
C,https://github.com/ptitSeb/box64,"3,427","Box64 - Linux Userspace x86_64 Emulator with a twist, targeted at ARM64 Linux devices"
C,https://github.com/taosdata/TDengine,"23,048","TDengine is an open source, high-performance, cloud native time-series database optimized for Internet of Things (IoT), Connected Cars, Industrial IoT and DevOps."
C,https://github.com/espressif/esp-idf,"12,963",Espressif IoT Development Framework. Official development framework for Espressif SoCs.
C,https://github.com/sandboxie-plus/Sandboxie,"12,996",Sandboxie Plus & Classic
C,https://github.com/EpicGamesExt/raddebugger,"3,131","A native, user-mode, multi-process, graphical debugger."
C,https://github.com/open62541/open62541,"2,495",Open source implementation of OPC UA (OPC Unified Architecture) aka IEC 62541 licensed under Mozilla Public License v2.0
C,https://github.com/littlefs-project/littlefs,"4,915",A little fail-safe filesystem designed for microcontrollers
C,https://github.com/openssl/openssl,"24,966",TLS/SSL and crypto library
C,https://github.com/TheAlgorithms/C,"18,465","Collection of various algorithms in mathematics, machine learning, computer science, physics, etc implemented in C for educational purposes."
C,https://github.com/jqlang/jq,"29,643",Command-line JSON processor
C,https://github.com/valinet/ExplorerPatcher,"22,829",This project aims to enhance the working environment on Windows
C,https://github.com/spdk/spdk,"2,941",Storage Performance Development Kit
C,https://github.com/redcanaryco/atomic-red-team,"9,369",Small and highly portable detection tests based on MITRE's ATT&CK.
C,https://github.com/valkey-io/valkey,"14,742","A new project to resume development on the formerly open-source Redis project. We're calling it Valkey, since it's a twist on the key-value datastore."
C,https://github.com/micropython/micropython,"18,753",MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems
C,https://github.com/wolfi-dev/os,749,Main package repository for production Wolfi images
C,https://github.com/iNavFlight/inav,"2,994",INAV: Navigation-enabled flight control software
C,https://github.com/raysan5/raylib,"20,542",A simple and easy-to-use library to enjoy videogames programming
C,https://github.com/nanopb/nanopb,"4,191",Protocol Buffers with small code size
C,https://github.com/Klipper3d/klipper,"9,048",Klipper is a 3d-printer firmware
C#,https://github.com/xamarin/xamarin-macios,"2,422",".NET for iOS, Mac Catalyst, macOS, and tvOS provide open-source bindings of the Apple SDKs for use with .NET managed languages such as C#"
C#,https://github.com/ant-design-blazor/ant-design-blazor,"5,639",🌈A set of enterprise-class UI components based on Ant Design and Blazor WebAssembly.
C#,https://github.com/nissl-lab/npoi,"5,608","a .NET library that can read/write Office formats without Microsoft Office installed. No COM+, no interop."
C#,https://github.com/huiyadanli/RevokeMsgPatcher,"27,529",A hex editor for WeChat/QQ/TIM - PC版微信/QQ/TIM防撤回补丁（我已经看到了，撤回也没用了）
C#,https://github.com/bitwarden/server,"14,786","Bitwarden infrastructure/backend (API, database, Docker, etc)."
C#,https://github.com/srwi/EverythingToolbar,"8,907",Everything integration for the Windows taskbar.
C#,https://github.com/gui-cs/Terminal.Gui,"9,393",Cross Platform Terminal UI toolkit for .NET
C#,https://github.com/BornToBeRoot/NETworkManager,"6,005",A powerful tool for managing networks and troubleshoot network problems!
C#,https://github.com/PowerShell/PowerShell,"44,068",PowerShell for every system!
C#,https://github.com/space-wizards/space-station-14,"2,142",A multiplayer game about paranoia and chaos on a space station. Remake of the cult-classic Space Station 13.
C#,https://github.com/files-community/Files,"33,073",Building the best file manager for Windows
C#,https://github.com/Scighost/Starward,"3,293",Game Launcher for miHoYo - 米家游戏启动器
C#,https://github.com/QuantConnect/Lean,"8,991","Lean Algorithmic Trading Engine by QuantConnect (Python, C#)"
C#,https://github.com/JustArchiNET/ArchiSteamFarm,"10,906",C# application with primary purpose of farming Steam cards from multiple accounts simultaneously.
C#,https://github.com/Perfare/Il2CppDumper,"6,672",Unity il2cpp reverse engineer
C#,https://github.com/subhra74/xdm,"6,440",Powerfull download accelerator and video downloader
C#,https://github.com/marticliment/UniGetUI,"10,498",UniGetUI: The Graphical Interface for your package managers. Could be terribly described as a package manager manager to manage your package managers
C#,https://github.com/Cysharp/UniTask,"7,675",Provides an efficient allocation free async/await integration for Unity.
C#,https://github.com/2dust/v2rayN,"64,418","A GUI client for Windows, support Xray core and v2fly core and others"
C#,https://github.com/microsoft/semantic-kernel,"20,549",Integrate cutting-edge LLM technology quickly and easily into your apps
C#,https://github.com/Stability-AI/StableSwarmUI,"4,251","StableSwarmUI, A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility."
C#,https://github.com/Nik-Potokar/XIVSlothCombo,238,XivCombo for very lazy gamers
C#,https://github.com/Mzying2001/CefFlashBrowser,"1,650",Flash浏览器 / Flash Browser
C#,https://github.com/microsoft/PowerToys,"107,206",Windows system utilities to maximize productivity
C#,https://github.com/ardalis/CleanArchitecture,"15,226",Clean Architecture Solution Template: A starting point for Clean Architecture with ASP.NET Core
C#,https://github.com/ShareX/ShareX,"28,570","ShareX is a free and open source program that lets you capture or record any area of your screen and share it with a single press of a key. It also allows uploading images, text or other types of files to many supported destinations you can choose from."
C#,https://github.com/YSGStudyHards/DotNetGuide,"5,855",🌈【C#/.NET/.NET Core学习、工作、面试指南】记录、收集和总结C#/.NET/.NET Core基础知识、学习路线、开发实战、编程技巧练习、学习视频、文章、书籍、项目框架、社区组织、开发必备工具、常见面试题、面试须知、简历模板、以及自己在学习和工作中的一些微薄见解。希望能和大家一起学习，共同进步。如果本知识库能为您提供帮助，别忘了给予支持哦(关注、点赞、分享)💖。
C#,https://github.com/Unity-Technologies/ml-agents,"16,655",The Unity Machine Learning Agents Toolkit (ML-Agents) is an open-source project that enables games and simulations to serve as environments for training intelligent agents using deep reinforcement learning and imitation learning.
C#,https://github.com/seerge/g-helper,"5,955","Lightweight Armoury Crate alternative for Asus laptops and ROG Ally. Control tool for ROG Zephyrus G14, G15, G16, M16, Flow X13, Flow X16, TUF, Strix, Scar and other models"
C#,https://github.com/dotnet/aspnetcore,"34,867","ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux."
C#,https://github.com/IgorMundstein/WinMemoryCleaner,"1,956","This free RAM cleaner uses native Windows features to optimize memory areas. It's a compact, portable, and smart application."
C#,https://github.com/Unity-Technologies/EntityComponentSystemSamples,"6,966",
C#,https://github.com/HandyOrg/HandyControl,"5,858",Contains some simple and commonly used WPF controls
C#,https://github.com/dorssel/usbipd-win,"3,313","Windows software for sharing locally connected USB devices to other machines, including Hyper-V guests and WSL 2."
C#,https://github.com/Babyhamsta/Aimmy,749,Universal Second Eye for Gamers with Impairments (Universal AI Aim Aligner - ONNX/YOLOv8 - C#)
C#,https://github.com/tModLoader/tModLoader,"3,996",A mod to make and play Terraria mods. Supports Terraria 1.4 (and earlier) installations
C#,https://github.com/ppy/osu,"14,690",rhythm is just a *click* away!
C#,https://github.com/jellyfin/jellyfin,"31,876",The Free Software Media System
C#,https://github.com/GhostPack/Seatbelt,"3,590","Seatbelt is a C# project that performs a number of security oriented host-survey ""safety checks"" relevant from both offensive and defensive security perspectives."
C#,https://github.com/devlooped/moq,"5,794",The most popular and friendly mocking framework for .NET
C#,https://github.com/dotnet/eShop,"4,751",A reference .NET application implementing an eCommerce site
C#,https://github.com/hellzerg/optimizer,"13,044",The finest Windows Optimizer
C#,https://github.com/shimat/opencvsharp,"5,241",OpenCV wrapper for .NET
C#,https://github.com/microsoft/azure-pipelines-agent,"1,698",Azure Pipelines Agent 🚀
C#,https://github.com/App-vNext/Polly,"13,159","Polly is a .NET resilience and transient-fault-handling library that allows developers to express policies such as Retry, Circuit Breaker, Timeout, Bulkhead Isolation, and Fallback in a fluent and thread-safe manner. From version 6.0.1, Polly targets .NET Standard 1.1 and 2.0+."
C#,https://github.com/nopSolutions/nopCommerce,"9,077",ASP.NET Core eCommerce software. nopCommerce is a free and open-source shopping cart.
C#,https://github.com/Azure-Samples/cognitive-services-speech-sdk,"2,693",Sample code for the Microsoft Cognitive Services Speech SDK
C#,https://github.com/homuler/MediaPipeUnityPlugin,"1,713",Unity plugin to run MediaPipe
C#,https://github.com/QuestPDF/QuestPDF,"11,195","QuestPDF is a modern open-source .NET library for PDF document generation. Offering comprehensive layout engine powered by concise and discoverable C# Fluent API. Easily generate PDF reports, invoices, exports, etc."
C#,https://github.com/dotnet/reactive,"6,589",The Reactive Extensions for .NET
C#,https://github.com/mob-sakai/ParticleEffectForUGUI,"4,073","Render particle effect in UnityUI(uGUI). Maskable, sortable, and no extra Camera/RenderTexture/Canvas."
C#,https://github.com/elsa-workflows/elsa-core,"6,072",A .NET workflows library
C#,https://github.com/dotnet/aspire,"3,394","An opinionated, cloud ready stack for building observable, production ready, distributed applications in .NET"
C#,https://github.com/OrchardCMS/OrchardCore,"7,233","Orchard Core is an open-source modular and multi-tenant application framework built with ASP.NET Core, and a content management system (CMS) built on top of that framework."
C#,https://github.com/dotnet/maui,"21,846",".NET MAUI is the .NET Multi-platform App UI, a framework for building native device applications spanning mobile, tablet, and desktop."
C#,https://github.com/goatcorp/Dalamud,"1,103",FFXIV plugin framework and API
C#,https://github.com/Tyrrrz/YoutubeDownloader,"7,333",Downloads videos and playlists from YouTube
C#,https://github.com/dnSpy/dnSpy,"25,994",.NET debugger and assembly editor
C#,https://github.com/dotnet/roslyn,"18,718",The Roslyn .NET compiler provides C# and Visual Basic languages with rich code analysis APIs.
C#,https://github.com/MudBlazor/MudBlazor,"7,541",Blazor Component Library based on Material design with an emphasis on ease of use. Mainly written in C# with Javascript kept to a bare minimum it empowers .NET developers to easily debug it if needed.
C#,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit,"14,891","Google's Material Design in XAML & WPF, for C# & VB.Net."
C#,https://github.com/dotnet/runtime,"14,598",".NET is a cross-platform runtime for cloud, mobile, desktop, and IoT apps."
C#,https://github.com/SubtitleEdit/subtitleedit,"7,582",the subtitle editor :)
C#,https://github.com/microsoft/kernel-memory,"1,373","RAG architecture: index and query any data using LLM and natural language, track sources, show citations, asynchronous memory patterns."
C#,https://github.com/lostindark/DriverStoreExplorer,"6,439",Driver Store Explorer [RAPR]
C#,https://github.com/bbepis/XUnity.AutoTranslator,"1,734",
C#,https://github.com/Exiled-Team/EXILED,279,"A high-level plugin framework for SCP: Secret Laboratory servers. It offers an event system for developers to hook in order to manipulate or change game code, or implement their own functions."
C#,https://github.com/Jackett/Jackett,"11,670",API Support for your favorite torrent trackers
C#,https://github.com/Nexus-Mods/NexusMods.App,706,Home of the development of the Nexus Mods App
C#,https://github.com/amantinband/clean-architecture,"1,372",The ultimate clean architecture template for .NET applications 💪
C#,https://github.com/leiurayer/downkyi,"19,945",哔哩下载姬downkyi，哔哩哔哩网站视频下载工具，支持批量下载，支持8K、HDR、杜比视界，提供工具箱（音视频提取、去水印等）。
C#,https://github.com/Ryujinx/Ryujinx,"33,466",Experimental Nintendo Switch Emulator written in C#
C#,https://github.com/quasar/Quasar,"8,363",Remote Administration Tool for Windows
C#,https://github.com/abpframework/abp,"12,499","Open-source web application framework for ASP.NET Core! Offers an opinionated architecture to build enterprise software solutions with best practices on top of the .NET. Provides the fundamental infrastructure, cross-cutting-concern implementations, startup templates, application modules, UI themes, tooling and documentation."
C#,https://github.com/microsoft/garnet,"9,786","Garnet is a remote cache-store from Microsoft Research that offers strong performance (throughput and latency), scalability, storage, recovery, cluster sharding, key migration, and replication features. Garnet can work with existing Redis clients."
C#,https://github.com/dotnet/sdk,"2,599","Core functionality needed to create .NET Core projects, that is shared between Visual Studio and CLI"
C#,https://github.com/cairoshell/cairoshell,"2,562","Cairo is a customizable, intuitive desktop environment for Windows."
C#,https://github.com/egametang/ET,"8,570",Unity3D Client And C# Server Framework
C#,https://github.com/umbraco/Umbraco-CMS,"4,365",Umbraco is a free and open source .NET content management system helping you deliver delightful digital experiences.
C#,https://github.com/AzureAD/azure-activedirectory-identitymodel-extensions-for-dotnet,"1,029",IdentityModel extensions for .Net
C#,https://github.com/radzenhq/radzen-blazor,"3,327","Radzen Blazor is a set of 70+ free native Blazor UI components packed with DataGrid, Scheduler, Charts and robust theming including Material design and FluentUI."
C#,https://github.com/dotnet/msbuild,"5,171",The Microsoft Build Engine (MSBuild) is the build platform for .NET and Visual Studio.
C#,https://github.com/hadashiA/VContainer,"1,797","The extra fast, minimum code size, GC-free DI (Dependency Injection) library running on Unity Game Engine."
C#,https://github.com/dotnet/wpf,"6,921",WPF is a .NET Core UI framework for building Windows desktop applications.
C#,https://github.com/Cysharp/R3,"1,729",The new future of dotnet/reactive and UniRx.
C#,https://github.com/Azure/azure-powershell,"4,120",Microsoft Azure PowerShell
C#,https://github.com/altmann/FluentResults,"1,811",A generalised Result object implementation for .NET/C#
C#,https://github.com/attickdoor/XIVComboPlugin,154,Plugin version of the icon replacement features in dalamud
C#,https://github.com/ForzaMods/Forza-Mods-AIO,193,Free and open-source FH4 & FH5 mod tool
C#,https://github.com/MonoGame/MonoGame,"11,104",One framework for creating powerful cross-platform games.
C#,https://github.com/awgil/ffxiv_bossmod,233,BossMod FFXIV dalamud plugin
C#,https://github.com/Kareadita/Kavita,"5,588","Kavita is a fast, feature rich, cross platform reading server. Built with the goal of being a full solution for all your reading needs. Setup your own server and share your reading collection with your friends and family."
C#,https://github.com/babalae/better-genshin-impact,"3,575",📦BetterGI · 更好的原神 - 自动拾取 | 自动剧情 | 全自动钓鱼(AI) | 全自动七圣召唤 | 自动伐木 | 自动刷本 - UI Automation Testing Tools For Genshin Impact
C#,https://github.com/nilaoda/N_m3u8DL-RE,"3,868","Cross-Platform, modern and powerful stream downloader for MPD/M3U8/ISM. English/简体中文/繁體中文."
C#,https://github.com/microsoft/fluentui-blazor,"3,482",Microsoft Fluent UI Blazor components library. For use with ASP.NET Core Blazor applications
C#,https://github.com/goatcorp/FFXIVQuickLauncher,"2,695",Custom launcher for FFXIV
C#,https://github.com/Kyome22/RunCat_for_windows,"6,320",A cute running cat animation on your windows taskbar.
C#,https://github.com/dotnet-architecture/eShopOnWeb,"10,043","Sample ASP.NET Core 8.0 reference application, powered by Microsoft, demonstrating a layered application architecture with monolithic deployment model. Download the eBook PDF from docs folder."
C#,https://github.com/Azure/azure-sdk-for-net,"5,176",This repository is for active development of the Azure SDK for .NET. For consumers of the SDK we recommend visiting our public developer docs athttps://learn.microsoft.com/dotnet/azure/or our versioned developer docs athttps://azure.github.io/azure-sdk-for-net.
C#,https://github.com/AvaloniaUI/Avalonia,"24,622","Develop Desktop, Embedded, Mobile and WebAssembly apps with C# and XAML. The most popular .NET UI client technology"
C#,https://github.com/jynew/jynew,"7,785",JinYongLegend-like RPG Game Framework with full Modding support and 10+ hours playable samples of game.
C#,https://github.com/CommunityToolkit/Maui,"2,146","The .NET MAUI Community Toolkit is a community-created library that contains .NET MAUI Extensions, Advanced UI/UX Controls, and Behaviors to help make your life as a .NET MAUI developer easier"
C#,https://github.com/wmjordan/PDFPatcher,"8,886",PDF补丁丁——PDF工具箱，可以编辑书签、剪裁旋转页面、解除限制、提取或合并文档，探查文档结构，提取图片、转成图片等等
C#,https://github.com/lepoco/wpfui,"7,078","WPF UI provides the Fluent experience in your known and loved WPF framework. Intuitive design, themes, navigation and new immersive controls. All natively and effortlessly."
C#,https://github.com/microsoft/WinUI-Gallery,"2,666",This app demonstrates the controls available in WinUI and the Fluent Design System.
C#,https://github.com/microsoft/WPF-Samples,"4,937",Repository for WPF related samples
C#,https://github.com/quartznet/quartznet,"6,363",Quartz Enterprise Scheduler .NET
C#,https://github.com/DbUp/DbUp,"2,220","DbUp is a .NET library that helps you to deploy changes to SQL Server databases. It tracks which SQL scripts have been run already, and runs the change scripts that are needed to get your database up to date."
C#,https://github.com/actions/runner,"4,657",The Runner for GitHub Actions 🚀
C#,https://github.com/SciSharp/LLamaSharp,"2,273",A C#/.NET library to run LLM (🦙LLaMA/LLaVA) on your local device efficiently.
C#,https://github.com/microsoft/vstest,869,Visual Studio Test Platform is the runner and engine that powers test explorer and vstest.console.
C#,https://github.com/dotnet/efcore,"13,503","EF Core is a modern object-database mapper for .NET. It supports LINQ queries, change tracking, updates, and schema migrations."
C#,https://github.com/jasontaylordev/CleanArchitecture,"16,145",Clean Architecture Solution Template for ASP.NET Core
C#,https://github.com/xivdev/Penumbra,608,"FINAL FANTASY XIV modding, but actually good this time"
C#,https://github.com/git-ecosystem/git-credential-manager,"5,956","Secure, cross-platform Git credential storage with authentication to GitHub, Azure Repos, and other popular Git hosting services."
C#,https://github.com/Sonarr/Sonarr,"10,322",Smart PVR for newsgroup and bittorrent users.
C#,https://github.com/pizzaboxer/bloxstrap,"1,448",An alternative bootstrapper for Roblox with a bunch of extra features.
C#,https://github.com/Azure/data-api-builder,809,Data API builder provides modern REST and GraphQL endpoints to your Azure Databases and on-prem stores.
C++,https://github.com/carla-simulator/carla,"10,854",Open-source simulator for autonomous driving research.
C++,https://github.com/grpc/grpc,"41,215","The C based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)"
C++,https://github.com/nlohmann/json,"41,422",JSON for Modern C++
C++,https://github.com/danmar/cppcheck,"5,576",static analysis of C/C++ code
C++,https://github.com/NVIDIA/nccl,"2,982",Optimized primitives for collective multi-GPU communication
C++,https://github.com/ApolloAuto/apollo,"24,754",An open autonomous driving platform
C++,https://github.com/tensorflow/tensorflow,"184,051",An Open Source Machine Learning Framework for Everyone
