lang,url,stars,description
C,https://github.com/Flipper-XFW/Xtreme-Firmware,"9,269","The Dom amongst the Flipper Zero Firmware. Give your Flipper the power and freedom it is really craving. Let it show you its true form. Dont delay, switch to the one and only true Master today!"
C,https://github.com/google/security-research,"3,191",This project hosts security advisories and their accompanying proof-of-concepts related to research conducted at Google which impact non-Google owned code.
C,https://github.com/tursodatabase/libsql,"8,918","libSQL is a fork of SQLite that is both Open Source, and Open Contributions."
C,https://github.com/php/php-src,"37,702",The PHP Interpreter
C,https://github.com/aircrack-ng/aircrack-ng,"5,108",WiFi security auditing tools suite
C,https://github.com/strongtz/i915-sriov-dkms,844,dkms module of Linux i915 driver with SR-IOV support
C,https://github.com/eclipse/mosquitto,"8,726",Eclipse Mosquitto - An open source MQTT broker
C,https://github.com/flipperdevices/flipperzero-firmware,"11,894",Flipper Zero firmware source code
C,https://github.com/bellard/quickjs,"8,115",Public repository of the QuickJS Javascript Engine.
C,https://github.com/sqlcipher/sqlcipher,"6,072",SQLCipher is a standalone fork of SQLite that adds 256 bit AES encryption of database files and other security features.
C,https://github.com/wazuh/wazuh,"9,822",Wazuh - The Open Source Security Platform. Unified XDR and SIEM protection for endpoints and cloud workloads.
C,https://github.com/palera1n/palera1n,"4,740","Jailbreak for A8 through A11, T2 devices, on iOS/iPadOS/tvOS 15.0, bridgeOS 5.0 and higher."
C,https://github.com/valignatev/socd,101,SOCD cleaner tool for epic gamers
C,https://github.com/albfan/miraclecast,"3,723",Connect external monitors to your system via Wifi-Display specification also known as Miracast
C,https://github.com/cloudberrydb/cloudberrydb,266,Cloudberry Database - Open source alternative to Greenplum Database. Created by the original Greenplum developers.
C,https://github.com/pjsip/pjproject,"1,942",PJSIP project
C,https://github.com/CANopenNode/CANopenNode,"1,383",CANopen protocol stack
C,https://github.com/valinet/ExplorerPatcher,"23,075",This project aims to enhance the working environment on Windows
C,https://github.com/pgvector/pgvector,"10,764",Open-source vector similarity search for Postgres
C,https://github.com/jqlang/jq,"29,745",Command-line JSON processor
C,https://github.com/open-sdr/openwifi,"3,720","open-source IEEE 802.11 WiFi baseband FPGA (chip) design: driver, software"
C,https://github.com/stephane/libmodbus,"3,349","A Modbus library for Linux, Mac OS, FreeBSD and Windows"
C,https://github.com/haproxy/haproxy,"4,689",HAProxy Load Balancer's development branch (mirror of git.haproxy.org)
C,https://github.com/openucx/ucx,"1,090",Unified Communication X (mailing list -https://elist.ornl.gov/mailman/listinfo/ucx-group)
C,https://github.com/aws/s2n-tls,"4,475",An implementation of the TLS/SSL protocols
C,https://github.com/the-tcpdump-group/libpcap,"2,602",the LIBpcap interface to various kernel packet capture mechanism
C,https://github.com/bmax121/KernelPatch,595,Patching and hooking the Linux kernel with only a stripped Linux kernel image.
C,https://github.com/Mbed-TLS/mbedtls,"5,119","An open source, portable, easy to use, readable and flexible TLS library, and reference implementation of the PSA Cryptography API. Releases are on a varying cadence, typically around 3 - 6 months between releases."
C,https://github.com/zmkfirmware/zmk,"2,547",ZMK Firmware Repository
C,https://github.com/Cyan4973/xxHash,"8,809",Extremely fast non-cryptographic hash algorithm
C,https://github.com/ish-app/ish,"16,634",Linux shell for iOS
C,https://github.com/ValdikSS/GoodbyeDPI,"17,140",GoodbyeDPI — Deep Packet Inspection circumvention utility (for Windows)
C,https://github.com/arthenica/ffmpeg-kit,"4,115","FFmpeg Kit for applications. Supports Android, Flutter, iOS, Linux, macOS, React Native and tvOS. Supersedes MobileFFmpeg, flutter_ffmpeg and react-native-ffmpeg."
C,https://github.com/redis/redis,"65,880","Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs, Bitmaps."
C,https://github.com/DarkFlippers/unleashed-firmware,"16,533",Flipper Zero Unleashed Firmware
C,https://github.com/pbatard/rufus,"27,885",The Reliable USB Formatting Utility
C,https://github.com/xmrig/xmrig,"8,531","RandomX, KawPow, CryptoNight and GhostRider unified CPU/GPU miner and RandomX benchmark"
C,https://github.com/libretro/RetroArch,"9,880","Cross-platform, sophisticated frontend for the libretro API. Licensed GPLv3."
C,https://github.com/Klipper3d/klipper,"9,109",Klipper is a 3d-printer firmware
C,https://github.com/glfw/glfw,"12,637","A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input"
C,https://github.com/libevent/libevent,"10,968",Event notification library
C,https://github.com/immortalwrt/immortalwrt,"5,265",An opensource OpenWrt variant for mainland China users.
C,https://github.com/google/sanitizers,"11,212","AddressSanitizer, ThreadSanitizer, MemorySanitizer"
C,https://github.com/qmk/qmk_firmware,"17,794",Open-source keyboard firmware for Atmel AVR and Arm USB families
C,https://github.com/curl/curl,"34,979","A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features"
C,https://github.com/TheAlgorithms/C,"18,591","Collection of various algorithms in mathematics, machine learning, computer science, physics, etc implemented in C for educational purposes."
C,https://github.com/obsproject/obs-studio,"57,979",OBS Studio - Free and open source software for live streaming and screen recording
C,https://github.com/darktable-org/darktable,"9,304",darktable is an open source photography workflow application and raw developer
C,https://github.com/opa334/Dopamine,"3,204",Dopamine is a semi-untethered jailbreak for iOS 15 and 16
C,https://github.com/SanderMertens/flecs,"6,038",A fast entity component system (ECS) for C & C++
C,https://github.com/sandboxie-plus/Sandboxie,"13,193",Sandboxie Plus & Classic
C,https://github.com/openssh/openssh-portable,"2,996",Portable OpenSSH
C,https://github.com/cockpit-project/cockpit,"10,759",Cockpit is a web-based graphical interface for servers.
C,https://github.com/lz4/lz4,"10,064",Extremely Fast Compression algorithm
C,https://github.com/audacity/audacity,"11,971",Audio Editor
C,https://github.com/bol-van/zapret,"3,915",DPI bypass multi platform
C,https://github.com/webui-dev/webui,"2,758","Use any web browser or WebView as GUI, with your preferred language in the backend and modern web technologies in the frontend, all in a lightweight portable library."
C,https://github.com/libuv/libuv,"23,709",Cross-platform asynchronous I/O
C,https://github.com/littlefs-project/littlefs,"4,970",A little fail-safe filesystem designed for microcontrollers
C,https://github.com/fwupd/fwupd,"2,728",A system daemon to allow session software to update firmware
C,https://github.com/mpv-player/mpv,"26,987",🎥 Command line video player
C,https://github.com/ventoy/Ventoy,"60,823",A new bootable USB solution.
C,https://github.com/reactos/reactos,"14,306",A free Windows-compatible Operating System
C,https://github.com/netdata/netdata,"69,867",The open-source observability platform everyone needs!
C,https://github.com/taosdata/TDengine,"23,104","TDengine is an open source, high-performance, cloud native time-series database optimized for Internet of Things (IoT), Connected Cars, Industrial IoT and DevOps."
C,https://github.com/fastfetch-cli/fastfetch,"8,692","An actively maintained, feature-rich and performance oriented, neofetch like system information tool."
C,https://github.com/lizongying/my-tv,"29,270",我的电视 电视直播软件，安装即可使用
C,https://github.com/betaflight/betaflight,"8,276",Open Source Flight Controller Firmware
C,https://github.com/BitMaker-hub/NerdMiner_v2,"1,427",Improved version of first ESP32 NerdMiner
C,https://github.com/Gnucash/gnucash,"3,249",GnuCash Double-Entry Accounting Program.
C,https://github.com/UberGuidoZ/Flipper,"13,079",Playground (and dump) of stuff I make or modify for the Flipper Zero
C,https://github.com/pocoproject/poco,"8,116","The POCO C++ Libraries are powerful cross-platform C++ libraries for building network- and internet-based applications that run on desktop, server, mobile, IoT, and embedded systems."
C,https://github.com/mit-pdos/xv6-riscv,"6,700",Xv6 for RISC-V
C,https://github.com/valkey-io/valkey,"14,973",A flexible distributed key-value datastore that supports both caching and beyond caching workloads.
C,https://github.com/nrfconnect/sdk-zephyr,248,NCS downstream ofhttps://github.com/zephyrproject-rtos/zephyr
C,https://github.com/git/git,"51,325",Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.
C,https://github.com/portapack-mayhem/mayhem-firmware,"3,082",Custom firmware for the HackRF+PortaPack H1/H2
C,https://github.com/ffmpegwasm/ffmpeg.wasm,"13,771","FFmpeg for browser, powered by WebAssembly"
C,https://github.com/zephyrproject-rtos/zephyr,"10,236","Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures."
C,https://github.com/libsdl-org/SDL,"8,907",Simple Directmedia Layer
C,https://github.com/NVIDIA/open-gpu-kernel-modules,"14,862",NVIDIA Linux open GPU kernel module source
C#,https://github.com/OpenRA/OpenRA,"14,442","Open Source real-time strategy game engine for early Westwood games such as Command & Conquer: Red Alert written in C# using SDL and OpenGL. Runs on Windows, Linux, *BSD and Mac OS X."
C#,https://github.com/jellyfin/jellyfin,"32,296",The Free Software Media System
C#,https://github.com/ppy/osu,"14,800",rhythm is just a *click* away!
C#,https://github.com/seerge/g-helper,"6,193","Lightweight Armoury Crate alternative for Asus laptops and ROG Ally. Control tool for ROG Zephyrus G14, G15, G16, M16, Flow X13, Flow X16, TUF, Strix, Scar and other models"
C#,https://github.com/Cysharp/UniTask,"7,782",Provides an efficient allocation free async/await integration for Unity.
C#,https://github.com/Stability-AI/StableSwarmUI,"4,342","StableSwarmUI, A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility."
C#,https://github.com/ant-design-blazor/ant-design-blazor,"5,687",🌈A set of enterprise-class UI components based on Ant Design and Blazor.
C#,https://github.com/JustArchiNET/ArchiSteamFarm,"10,964",C# application with primary purpose of farming Steam cards from multiple accounts simultaneously.
C#,https://github.com/dotnet/maui,"21,899",".NET MAUI is the .NET Multi-platform App UI, a framework for building native device applications spanning mobile, tablet, and desktop."
C#,https://github.com/Tyrrrz/DiscordChatExporter,"7,319",Exports Discord chat logs to a file
C#,https://github.com/MonoGame/MonoGame,"11,168",One framework for creating powerful cross-platform games.
C#,https://github.com/OrchardCMS/OrchardCore,"7,270","Orchard Core is an open-source modular and multi-tenant application framework built with ASP.NET Core, and a content management system (CMS) built on top of that framework."
C#,https://github.com/dorssel/usbipd-win,"3,371","Windows software for sharing locally connected USB devices to other machines, including Hyper-V guests and WSL 2."
C#,https://github.com/win-acme/win-acme,"5,154",A simple ACME client for Windows (for use with Let's Encrypt et al.)
C#,https://github.com/Cysharp/MemoryPack,"3,064",Zero encoding extreme performance binary serializer for C# and Unity.
C#,https://github.com/Azure/azure-functions-dotnet-worker,408,Azure Functions out-of-process .NET language worker
C#,https://github.com/Mzying2001/CefFlashBrowser,"1,993",Flash浏览器 / Flash Browser
C#,https://github.com/ScottPlot/ScottPlot,"4,962",Interactive plotting library for .NET
C#,https://github.com/RayWangQvQ/BiliBiliToolPro,"5,771",B 站（bilibili）自动任务工具，支持docker、青龙、k8s等多种部署方式。敏感肌也能用。
C#,https://github.com/confluentinc/confluent-kafka-dotnet,23,Confluent's Apache Kafka .NET client
C#,https://github.com/JamesNK/Newtonsoft.Json,"10,662",Json.NET is a popular high-performance JSON framework for .NET
C#,https://github.com/openai/openai-dotnet,816,The official .NET library for the OpenAI API
C#,https://github.com/MessagePack-CSharp/MessagePack-CSharp,"5,487","Extremely Fast MessagePack Serializer for C#(.NET, .NET Core, Unity, Xamarin). / msgpack.org[C#]"
C#,https://github.com/Cysharp/Ulid,"1,215",Fast .NET C# Implementation of ULID for .NET and Unity.
C#,https://github.com/hellzerg/optimizer,"13,301",The finest Windows Optimizer
C#,https://github.com/mono/SkiaSharp,"4,317","SkiaSharp is a cross-platform 2D graphics API for .NET platforms based on Google's Skia Graphics Library. It provides a comprehensive 2D API that can be used across mobile, server and desktop models to render images."
C#,https://github.com/abpframework/abp,"12,602","Open-source web application framework for ASP.NET Core! Offers an opinionated architecture to build enterprise software solutions with best practices on top of the .NET. Provides the fundamental infrastructure, cross-cutting-concern implementations, startup templates, application modules, UI themes, tooling and documentation."
C#,https://github.com/Tyrrrz/YoutubeDownloader,"7,625",Downloads videos and playlists from YouTube
C#,https://github.com/Azure/azure-powershell,"4,150",Microsoft Azure PowerShell
C#,https://github.com/PowerShell/PowerShell,"44,268",PowerShell for every system!
C#,https://github.com/lucasg/Dependencies,"8,600","A rewrite of the old legacy software ""depends.exe"" in C# for Windows devs to troubleshoot dll load dependencies issues."
C#,https://github.com/jynew/jynew,"7,857",JinYongLegend-like RPG Game Framework with full Modding support and 10+ hours playable samples of game.
C#,https://github.com/SubtitleEdit/subtitleedit,"7,910",the subtitle editor :)
C#,https://github.com/Ryujinx/Ryujinx,"33,883",Experimental Nintendo Switch Emulator written in C#
C#,https://github.com/leiurayer/downkyi,"20,178",哔哩下载姬downkyi，哔哩哔哩网站视频下载工具，支持批量下载，支持8K、HDR、杜比视界，提供工具箱（音视频提取、去水印等）。
C#,https://github.com/srwi/EverythingToolbar,"9,346",Everything integration for the Windows taskbar.
C#,https://github.com/LibreHardwareMonitor/LibreHardwareMonitor,"5,093","Libre Hardware Monitor, home of the fork of Open Hardware Monitor"
C#,https://github.com/2dust/v2rayN,"65,293","A GUI client for Windows, support Xray core and v2fly core and others"
C#,https://github.com/dotnet/eShop,"5,026",A reference .NET application implementing an eCommerce site
C#,https://github.com/bitwarden/server,"14,918","Bitwarden infrastructure/backend (API, database, Docker, etc)."
C#,https://github.com/marticliment/UniGetUI,"11,016",UniGetUI: The Graphical Interface for your package managers. Could be terribly described as a package manager manager to manage your package managers
C#,https://github.com/LykosAI/StabilityMatrix,"3,983",Multi-Platform Package Manager for Stable Diffusion
C#,https://github.com/dockersamples/example-voting-app,"4,559","Example distributed app composed of multiple containers for Docker, Compose, Swarm, and Kubernetes"
C#,https://github.com/QuantConnect/Lean,"9,222","Lean Algorithmic Trading Engine by QuantConnect (Python, C#)"
C#,https://github.com/git-ecosystem/git-credential-manager,"6,473","Secure, cross-platform Git credential storage with authentication to GitHub, Azure Repos, and other popular Git hosting services."
C#,https://github.com/fullstackhero/dotnet-starter-kit,"4,834","Production Grade Cloud-Ready .NET 8 Starter Kit (Web API + Blazor Client) with Multitenancy Support, and Clean/Modular Architecture that saves roughly 200+ Development Hours! All Batteries Included."
C#,https://github.com/dotnet/csharplang,"11,230",The official repo for the design of the C# programming language
C#,https://github.com/shaked6540/YoutubePlaylistDownloader,"1,348","A tool to download whole playlists, channels or single videos from youtube and also optionally convert them to almost any format you would like"
C#,https://github.com/glzr-io/glazewm,"4,144",GlazeWM is a tiling window manager for Windows inspired by i3 and Polybar.
C#,https://github.com/microsoft/PowerToys,"107,771",Windows system utilities to maximize productivity
C#,https://github.com/shadowsocks/shadowsocks-windows,"58,193",A C# port of shadowsocks
C#,https://github.com/space-wizards/space-station-14,"2,372",A multiplayer game about paranoia and chaos on a space station. Remake of the cult-classic Space Station 13.
C#,https://github.com/dotnet/runtime,"14,689",".NET is a cross-platform runtime for cloud, mobile, desktop, and IoT apps."
C#,https://github.com/sourcegit-scm/sourcegit,712,Windows/macOS/Linux GUI client for GIT users
C#,https://github.com/PunishXIV/Artisan,132,A 'simple' crafting plugin.
C#,https://github.com/Azure-Samples/cognitive-services-speech-sdk,"2,734",Sample code for the Microsoft Cognitive Services Speech SDK
C#,https://github.com/nopSolutions/nopCommerce,"9,106",ASP.NET Core eCommerce software. nopCommerce is a free and open-source shopping cart.
C#,https://github.com/winsw/winsw,"11,716","A wrapper executable that can run any executable as a Windows service, in a permissive license."
C#,https://github.com/reactiveui/refit,"8,296","The automatic type-safe REST library for .NET Core, Xamarin and .NET. Heavily inspired by Square's Retrofit library, Refit turns your REST API into a live interface."
C#,https://github.com/hardkoded/puppeteer-sharp,"3,283",Headless Chrome .NET API
C#,https://github.com/IgorMundstein/WinMemoryCleaner,"2,037","This free RAM cleaner uses native Windows features to optimize memory areas. It's a compact, portable, and smart application."
C#,https://github.com/nilaoda/N_m3u8DL-RE,"4,025","Cross-Platform, modern and powerful stream downloader for MPD/M3U8/ISM. English/简体中文/繁體中文."
C#,https://github.com/jumoog/intro-skipper,484,Fingerprint audio to automatically detect and skip intro/credit sequences in Jellyfin
C#,https://github.com/Kareadita/Kavita,"5,740","Kavita is a fast, feature rich, cross platform reading server. Built with the goal of being a full solution for all your reading needs. Setup your own server and share your reading collection with your friends and family."
C#,https://github.com/Flow-Launcher/Flow.Launcher,"7,394",🔍 Quick file search & app launcher for Windows with community-made plugins
C#,https://github.com/0x90d/videoduplicatefinder,"1,779",Video Duplicate Finder - Crossplatform
C#,https://github.com/BepInEx/BepInEx,"4,604",Unity / XNA game patcher and plugin framework
C#,https://github.com/gibbed/SteamAchievementManager,"5,267",A manager for game achievements in Steam.
C#,https://github.com/ShareX/ShareX,"28,769","ShareX is a free and open source program that lets you capture or record any area of your screen and share it with a single press of a key. It also allows uploading images, text or other types of files to many supported destinations you can choose from."
C#,https://github.com/R-Vaccari/bannerlord-banner-kings,64,
C#,https://github.com/kgrzybek/modular-monolith-with-ddd,"10,741",Full Modular Monolith application with Domain-Driven Design approach.
C#,https://github.com/lepoco/wpfui,"7,207","WPF UI provides the Fluent experience in your known and loved WPF framework. Intuitive design, themes, navigation and new immersive controls. All natively and effortlessly."
C#,https://github.com/jasontaylordev/CleanArchitecture,"16,366",Clean Architecture Solution Template for ASP.NET Core
C#,https://github.com/microsoft/garnet,"9,888","Garnet is a remote cache-store from Microsoft Research that offers strong performance (throughput and latency), scalability, storage, recovery, cluster sharding, key migration, and replication features. Garnet can work with existing Redis clients."
C#,https://github.com/AvaloniaUI/Avalonia,"24,823","Develop Desktop, Embedded, Mobile and WebAssembly apps with C# and XAML. The most popular .NET UI client technology"
C#,https://github.com/dotnet/aspnetcore,"34,947","ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux."
C#,https://github.com/CommunityToolkit/Maui,"2,163","The .NET MAUI Community Toolkit is a community-created library that contains .NET MAUI Extensions, Advanced UI/UX Controls, and Behaviors to help make your life as a .NET MAUI developer easier"
C#,https://github.com/Azure/azure-sdk-for-net,"5,203",This repository is for active development of the Azure SDK for .NET. For consumers of the SDK we recommend visiting our public developer docs athttps://learn.microsoft.com/dotnet/azure/or our versioned developer docs athttps://azure.github.io/azure-sdk-for-net.
C#,https://github.com/huiyadanli/RevokeMsgPatcher,"27,874",A hex editor for WeChat/QQ/TIM - PC版微信/QQ/TIM防撤回补丁（我已经看到了，撤回也没用了）
C#,https://github.com/tmenier/Flurl,"4,121",Fluent URL builder and testable HTTP client for .NET
C#,https://github.com/YSGStudyHards/DotNetGuide,"6,025",🌈【C#/.NET/.NET Core学习、工作、面试指南】记录、收集和总结C#/.NET/.NET Core基础知识、学习路线、开发实战、编程技巧练习、学习视频、文章、书籍、项目框架、社区组织、开发必备工具、常见面试题、面试须知、简历模板、以及自己在学习和工作中的一些微薄见解。希望能和大家一起学习，共同进步。如果本知识库能为您提供帮助，别忘了给予支持哦(关注、点赞、分享)💖。
C#,https://github.com/Scighost/Starward,"3,348",Game Launcher for miHoYo - 米家游戏启动器
C#,https://github.com/1Remote/1Remote,"3,615",One Remote Access Manager to Rule Them All
C#,https://github.com/nilaoda/N_m3u8DL-CLI,"13,945","[.NET] m3u8 downloader 开源的命令行m3u8/HLS/dash下载器，支持普通AES-128-CBC解密，多线程，自定义请求头等. 支持简体中文,繁体中文和英文. English Supported."
C#,https://github.com/Cysharp/R3,"1,809",The new future of dotnet/reactive and UniRx.
C#,https://github.com/MudBlazor/MudBlazor,"7,628",Blazor Component Library based on Material design with an emphasis on ease of use. Mainly written in C# with Javascript kept to a bare minimum it empowers .NET developers to easily debug it if needed.
C#,https://github.com/microsoft/kernel-memory,"1,413","RAG architecture: index and query any data using LLM and natural language, track sources, show citations, asynchronous memory patterns."
C#,https://github.com/crashkonijn/GOAP,"1,023",A multi-threaded GOAP system for Unity
C#,https://github.com/Unity-Technologies/EntityComponentSystemSamples,"7,013",
C#,https://github.com/dotnet/maui-samples,"3,004",Samples for .NET Multi-Platform App UI (.NET MAUI)
C#,https://github.com/NLog/NLog,"6,250",NLog - Advanced and Structured Logging for Various .NET Platforms
C#,https://github.com/dotnet/BenchmarkDotNet,"10,271",Powerful .NET library for benchmarking
C#,https://github.com/T0biasCZe/AdbFileManager,614,Fast Android <-> Windows file manager using ADB protocol
C#,https://github.com/App-vNext/Polly,"13,217","Polly is a .NET resilience and transient-fault-handling library that allows developers to express policies such as Retry, Circuit Breaker, Timeout, Bulkhead Isolation, and Fallback in a fluent and thread-safe manner. From version 6.0.1, Polly targets .NET Standard 1.1 and 2.0+."
C#,https://github.com/tuyoogame/YooAsset,"2,278",unity3d resources management system
C#,https://github.com/quartznet/quartznet,"6,410",Quartz Enterprise Scheduler .NET
C#,https://github.com/pizzaboxer/bloxstrap,"1,500",An alternative bootstrapper for Roblox with a bunch of extra features.
C#,https://github.com/gui-cs/Terminal.Gui,"9,446",Cross Platform Terminal UI toolkit for .NET
C#,https://github.com/MirrorNetworking/Mirror,"5,020",#1 Open Source Unity Networking Library
C#,https://github.com/Unity-Technologies/ml-agents,"16,719",The Unity Machine Learning Agents Toolkit (ML-Agents) is an open-source project that enables games and simulations to serve as environments for training intelligent agents using deep reinforcement learning and imitation learning.
C#,https://github.com/dotnet/sdk,"2,614","Core functionality needed to create .NET Core projects, that is shared between Visual Studio and CLI"
C#,https://github.com/QuestPDF/QuestPDF,"11,319","QuestPDF is a modern open-source .NET library for PDF document generation. Offering comprehensive layout engine powered by concise and discoverable C# Fluent API. Easily generate PDF reports, invoices, exports, etc."
C#,https://github.com/DataDog/dd-trace-dotnet,419,.NET Client Library for Datadog APM
C#,https://github.com/Sonarr/Sonarr,"10,392",Smart PVR for newsgroup and bittorrent users.
C#,https://github.com/altmann/FluentResults,"1,883",A generalised Result object implementation for .NET/C#
C#,https://github.com/Jackett/Jackett,"11,714",API Support for your favorite torrent trackers
C#,https://github.com/a1xd/rawaccel,"1,700",kernel mode mouse accel
C#,https://github.com/files-community/Files,"33,234",Building the best file manager for Windows
C#,https://github.com/BeyondDimension/SteamTools,"19,024",🛠「Watt Toolkit」是一个开源跨平台的多功能 Steam 工具箱。
C#,https://github.com/GhostPack/Seatbelt,"3,615","Seatbelt is a C# project that performs a number of security oriented host-survey ""safety checks"" relevant from both offensive and defensive security perspectives."
C#,https://github.com/0xDrMoe/TownofHost-Enhanced,65,TOHE is the best Host-Only mod for anyone who wants to change their Among Us Experience!
C#,https://github.com/bbepis/XUnity.AutoTranslator,"1,762",
C#,https://github.com/babalae/better-genshin-impact,"3,709",📦BetterGI · 更好的原神 - 自动拾取 | 自动剧情 | 全自动钓鱼(AI) | 全自动七圣召唤 | 自动伐木 | 自动刷本 - UI Automation Testing Tools For Genshin Impact
C#,https://github.com/dotnet/roslyn,"18,765",The Roslyn .NET compiler provides C# and Visual Basic languages with rich code analysis APIs.
C#,https://github.com/AssetRipper/AssetRipper,"3,561","GUI Application to work with engine assets, asset bundles, and serialized files"
C#,https://github.com/radzenhq/radzen-blazor,"3,362","Radzen Blazor is a set of 70+ free native Blazor UI components packed with DataGrid, Scheduler, Charts and robust theming including Material design and FluentUI."
C#,https://github.com/goatcorp/Dalamud,"1,117",FFXIV plugin framework and API
C#,https://github.com/dotnet/AspNetCore.Docs,"12,483",Documentation for ASP.NET Core
C#,https://github.com/mob-sakai/ParticleEffectForUGUI,"4,120","Render particle effect in UnityUI(uGUI). Maskable, sortable, and no extra Camera/RenderTexture/Canvas."
C#,https://github.com/microsoft/kiota,"2,505",OpenAPI based HTTP Client code generator
C#,https://github.com/xupefei/Locale-Emulator,"9,793",Yet Another System Region and Language Simulator
C#,https://github.com/AvaloniaUI/Avalonia.Samples,551,Avalonia.Samples aims to provide some minimal samples focusing on a particular issue at a time. This should help getting new users started.
C++,https://github.com/jrouwe/JoltPhysics,"6,070",A multi core friendly rigid body physics and collision detection library. Written in C++. Suitable for games and VR applications. Used by Horizon Forbidden West.
C++,https://github.com/chiteroman/PlayIntegrityFix,"4,220",Fix Play Integrity (and SafetyNet) verdicts.
C++,https://github.com/PixarAnimationStudios/OpenUSD,"5,777",Universal Scene Description
C++,https://github.com/cxasm/notepad--,"5,383",一个支持windows/linux/mac的文本编辑器，目标是做中国人自己的编辑器，来自中国。
C++,https://github.com/hsutter/cppfront,"5,331",A personal experimental C++ Syntax 2 -> Syntax 1 compiler
C++,https://github.com/root-project/root,"2,590","The official repository for ROOT: analyzing, storing and visualizing big data, scientifically"
C++,https://github.com/protocolbuffers/protobuf,"64,802",Protocol Buffers - Google's data interchange format
C++,https://github.com/facebookincubator/velox,"3,334",A C++ vectorized database acceleration library aimed to optimizing query engines and data processing systems.
C++,https://github.com/CGAL/cgal,"4,759","The public CGAL repository, see the README below"
C++,https://github.com/dusty-nv/jetson-inference,"7,618",Hello AI World guide to deploying deep-learning inference networks and deep vision primitives with TensorRT and NVIDIA Jetson.
C++,https://github.com/google/flatbuffers,"22,646",FlatBuffers: Memory Efficient Serialization Library
C++,https://github.com/AdaptiveCpp/AdaptiveCpp,"1,289","Implementation of SYCL and C++ standard parallelism for CPUs and GPUs from all vendors: The independent, community-driven compiler for C++-based heterogeneous programming models. Lets applications adapt themselves to all the hardware in the system - even at runtime!"
C++,https://github.com/jomjol/AI-on-the-edge-device,"5,526","Easy to use device for connecting ""old"" measuring units (water, power, gas, ...) to the digital world"
C++,https://github.com/facebookresearch/faiss,"29,801",A library for efficient similarity search and clustering of dense vectors.
