lang,url,stars,description
C,https://github.com/wolfi-dev/os,767,Main package repository for production Wolfi images
C,https://github.com/netdata/netdata,"69,946",The open-source observability platform everyone needs!
C,https://github.com/coolsnowwolf/lede,"29,348",Lean's LEDE source
C,https://github.com/confluentinc/librdkafka,83,The Apache Kafka C/C++ library
C,https://github.com/ImageMagick/ImageMagick,"11,742",🧙‍♂️ ImageMagick 7
C,https://github.com/opa334/Dopamine,"3,229",Dopamine is a semi-untethered jailbreak for iOS 15 and 16
C,https://github.com/libgit2/libgit2,"9,555","A cross-platform, linkable library implementation of Git that you can use in your application."
C,https://github.com/raysan5/raylib,"20,965",A simple and easy-to-use library to enjoy videogames programming
C,https://github.com/hathach/tinyusb,"4,759",An open source cross-platform USB stack for embedded system
C,https://github.com/portapack-mayhem/mayhem-firmware,"3,104",Custom firmware for the HackRF+PortaPack H1/H2
C,https://github.com/Bodmer/TFT_eSPI,"3,607","Arduino and PlatformIO IDE compatible TFT library optimised for the Raspberry Pi Pico (RP2040), STM32, ESP8266 and ESP32 that supports different driver chips"
C,https://github.com/glfw/glfw,"12,713","A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input"
C,https://github.com/fastfetch-cli/fastfetch,"8,713","An actively maintained, feature-rich and performance oriented, neofetch like system information tool."
C,https://github.com/mpv-player/mpv,"27,008",🎥 Command line video player
C,https://github.com/kingToolbox/WindTerm,"22,129",A professional cross-platform SSH/Sftp/Shell/Telnet/Serial terminal.
C,https://github.com/flipperdevices/flipperzero-firmware,"11,964",Flipper Zero firmware source code
C,https://github.com/Klipper3d/klipper,"9,145",Klipper is a 3d-printer firmware
C,https://github.com/arendst/Tasmota,"21,821","Alternative firmware for ESP8266 and ESP32 based devices with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at"
C,https://github.com/cockpit-project/cockpit,"10,777",Cockpit is a web-based graphical interface for servers.
C,https://github.com/meetecho/janus-gateway,"8,067",Janus WebRTC Server
C,https://github.com/pocoproject/poco,"8,118","The POCO C++ Libraries are powerful cross-platform C++ libraries for building network- and internet-based applications that run on desktop, server, mobile, IoT, and embedded systems."
C,https://github.com/dayanch96/YTMusicUltimate,"1,015",The best tweak for YouTube Music iOS.
C,https://github.com/espressif/esp-idf,"13,107",Espressif IoT Development Framework. Official development framework for Espressif SoCs.
C,https://github.com/coreutils/coreutils,"4,176",upstream mirror
C,https://github.com/DaveGamble/cJSON,"10,476",Ultralightweight JSON parser in ANSI C
C,https://github.com/eclipse/mosquitto,"8,776",Eclipse Mosquitto - An open source MQTT broker
C,https://github.com/libuv/libuv,"23,733",Cross-platform asynchronous I/O
C,https://github.com/zephyrproject-rtos/zephyr,"10,258","Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures."
C,https://github.com/redis/redis,"65,918","Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs, Bitmaps."
C,https://github.com/arut/nginx-rtmp-module,"13,281",NGINX-based Media Streaming Server
C,https://github.com/microsoft/react-native-code-push,"8,902",React Native module for CodePush
C,https://github.com/openssh/openssh-portable,"3,011",Portable OpenSSH
C,https://github.com/radareorg/radare2,"20,146",UNIX-like reverse engineering framework and command-line toolset
C,https://github.com/sqlcipher/sqlcipher,"6,077",SQLCipher is a standalone fork of SQLite that adds 256 bit AES encryption of database files and other security features.
C,https://github.com/facebook/zstd,"22,969",Zstandard - Fast real-time compression algorithm
C,https://github.com/systemd/systemd,"12,925",The systemd System and Service Manager
C,https://github.com/iNavFlight/inav,"3,035",INAV: Navigation-enabled flight control software
C,https://github.com/OpenMathLib/OpenBLAS,"6,218",OpenBLAS is an optimized BLAS library based on GotoBLAS2 1.13 BSD version.
C,https://github.com/nanopb/nanopb,"4,229",Protocol Buffers with small code size
C,https://github.com/openocd-org/openocd,"1,594",Official OpenOCD Read-Only Mirror (no pull requests)
C,https://github.com/inspektor-gadget/inspektor-gadget,"2,111","The eBPF tool and systems inspection framework for Kubernetes, containers and Linux hosts."
C,https://github.com/betaflight/betaflight,"8,303",Open Source Flight Controller Firmware
C,https://github.com/valinet/ExplorerPatcher,"23,229",This project aims to enhance the working environment on Windows
C,https://github.com/Awesome-HarmonyOS/HarmonyOS,"19,255",A curated list of awesome things related to HarmonyOS. 华为鸿蒙操作系统。
C#,https://github.com/AvaloniaUI/Avalonia,"24,895","Develop Desktop, Embedded, Mobile and WebAssembly apps with C# and XAML. The most popular .NET UI client technology"
C#,https://github.com/LibreHardwareMonitor/LibreHardwareMonitor,"5,227","Libre Hardware Monitor, home of the fork of Open Hardware Monitor"
C#,https://github.com/dotnet/eShop,"5,092",A reference .NET application implementing an eCommerce site
C#,https://github.com/Ryujinx/Ryujinx,"34,014",Experimental Nintendo Switch Emulator written in C#
C#,https://github.com/dotnet/AspNetCore.Docs,"12,493",Documentation for ASP.NET Core
C#,https://github.com/space-wizards/space-station-14,"2,411",A multiplayer game about paranoia and chaos on a space station. Remake of the cult-classic Space Station 13.
C#,https://github.com/RayWangQvQ/BiliBiliToolPro,"5,847",B 站（bilibili）自动任务工具，支持docker、青龙、k8s等多种部署方式。敏感肌也能用。
C#,https://github.com/dotnet/csharplang,"11,274",The official repo for the design of the C# programming language
C#,https://github.com/abpframework/abp,"12,635","Open-source web application framework for ASP.NET Core! Offers an opinionated architecture to build enterprise software solutions with best practices on top of the .NET. Provides the fundamental infrastructure, cross-cutting-concern implementations, startup templates, application modules, UI themes, tooling and documentation."
C#,https://github.com/kgrzybek/modular-monolith-with-ddd,"10,760",Full Modular Monolith application with Domain-Driven Design approach.
C#,https://github.com/JamesNK/Newtonsoft.Json,"10,668",Json.NET is a popular high-performance JSON framework for .NET
C#,https://github.com/ShareX/ShareX,"28,807","ShareX is a free and open source program that lets you capture or record any area of your screen and share it with a single press of a key. It also allows uploading images, text or other types of files to many supported destinations you can choose from."
C#,https://github.com/1Remote/1Remote,"3,667",One Remote Access Manager to Rule Them All
C#,https://github.com/sourcegit-scm/sourcegit,742,Windows/macOS/Linux GUI client for GIT users
C#,https://github.com/lepoco/wpfui,"7,229","WPF UI provides the Fluent experience in your known and loved WPF framework. Intuitive design, themes, navigation and new immersive controls. All natively and effortlessly."
C#,https://github.com/MassTransit/MassTransit,"6,775",Distributed Application Framework for .NET
C#,https://github.com/RicoSuter/NSwag,"6,653","The Swagger/OpenAPI toolchain for .NET, ASP.NET Core and TypeScript."
C#,https://github.com/dotnet/sdk,"2,620","Core functionality needed to create .NET Core projects, that is shared between Visual Studio and CLI"
C#,https://github.com/ppy/osu,"14,819",rhythm is just a *click* away!
C#,https://github.com/microsoft/WinUI-Gallery,"2,700",This app demonstrates the controls available in WinUI and the Fluent Design System.
C#,https://github.com/pizzaboxer/bloxstrap,"1,517",An alternative bootstrapper for Roblox with a bunch of extra features.
C#,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit,"14,948","Google's Material Design in XAML & WPF, for C# & VB.Net."
C#,https://github.com/BeyondDimension/SteamTools,"19,155",🛠「Watt Toolkit」是一个开源跨平台的多功能 Steam 工具箱。
C#,https://github.com/babalae/better-genshin-impact,"3,852",📦BetterGI · 更好的原神 - 自动拾取 | 自动剧情 | 全自动钓鱼(AI) | 全自动七圣召唤 | 自动伐木 | 自动刷本 - UI Automation Testing Tools For Genshin Impact
C#,https://github.com/lucasg/Dependencies,"8,651","A rewrite of the old legacy software ""depends.exe"" in C# for Windows devs to troubleshoot dll load dependencies issues."
C#,https://github.com/jasontaylordev/CleanArchitecture,"16,429",Clean Architecture Solution Template for ASP.NET Core
C#,https://github.com/PowerShell/PowerShell,"44,343",PowerShell for every system!
C#,https://github.com/jynew/jynew,"7,874",JinYongLegend-like RPG Game Framework with full Modding support and 10+ hours playable samples of game.
C#,https://github.com/QuantConnect/Lean,"9,261","Lean Algorithmic Trading Engine by QuantConnect (Python, C#)"
C#,https://github.com/Cysharp/MemoryPack,"3,091",Zero encoding extreme performance binary serializer for C# and Unity.
C#,https://github.com/louthy/language-ext,"6,343",C# functional language extensions - a base class library for functional programming
C#,https://github.com/Unity-Technologies/ml-agents,"16,750",The Unity Machine Learning Agents Toolkit (ML-Agents) is an open-source project that enables games and simulations to serve as environments for training intelligent agents using deep reinforcement learning and imitation learning.
C#,https://github.com/Mzying2001/CefFlashBrowser,"2,095",Flash浏览器 / Flash Browser
C#,https://github.com/arcusmaximus/YTSubConverter,741,A tool for creating styled YouTube subtitles
C#,https://github.com/MessagePack-CSharp/MessagePack-CSharp,"5,516","Extremely Fast MessagePack Serializer for C#(.NET, .NET Core, Unity, Xamarin). / msgpack.org[C#]"
C#,https://github.com/seerge/g-helper,"6,283","Lightweight Armoury Crate alternative for Asus laptops and ROG Ally. Control tool for ROG Zephyrus G14, G15, G16, M16, Flow X13, Flow X16, TUF, Strix, Scar and other models"
C#,https://github.com/microsoft/garnet,"9,924","Garnet is a remote cache-store from Microsoft Research that offers strong performance (throughput and latency), scalability, storage, recovery, cluster sharding, key migration, and replication features. Garnet can work with existing Redis clients."
C#,https://github.com/Babyhamsta/Aimmy,784,Universal Second Eye for Gamers with Impairments (Universal AI Aim Aligner - ONNX/YOLOv8 - C#)
C#,https://github.com/Jackett/Jackett,"11,771",API Support for your favorite torrent trackers
C#,https://github.com/spectreconsole/spectre.console,"9,037",A .NET library that makes it easier to create beautiful console applications.
C#,https://github.com/microsoft/PowerToys,"107,944",Windows system utilities to maximize productivity
C#,https://github.com/BenGrn/EldenRingSaveCopier,446,
C#,https://github.com/FastEndpoints/FastEndpoints,"4,347",A light-weight REST API development framework for ASP.NET 6 and newer.
C#,https://github.com/jellyfin/jellyfin,"32,423",The Free Software Media System
C#,https://github.com/openai/openai-dotnet,906,The official .NET library for the OpenAI API
C#,https://github.com/pnp/powershell,636,PnP PowerShell
C#,https://github.com/files-community/Files,"33,393",Building the best file manager for Windows
C#,https://github.com/hellzerg/optimizer,"13,396",The finest Windows Optimizer
C#,https://github.com/microsoft/semantic-kernel,"20,976",Integrate cutting-edge LLM technology quickly and easily into your apps
C#,https://github.com/quasar/Quasar,"8,442",Remote Administration Tool for Windows
C#,https://github.com/2dust/v2rayN,"65,591","A GUI client for Windows, support Xray core and v2fly core and others"
C#,https://github.com/LykosAI/StabilityMatrix,"4,039",Multi-Platform Package Manager for Stable Diffusion
C#,https://github.com/Tyrrrz/YoutubeDownloader,"7,733",Downloads videos and playlists from YouTube
C#,https://github.com/git-ecosystem/git-credential-manager,"6,502","Secure, cross-platform Git credential storage with authentication to GitHub, Azure Repos, and other popular Git hosting services."
C#,https://github.com/marticliment/UniGetUI,"11,471",UniGetUI: The Graphical Interface for your package managers. Could be terribly described as a package manager manager to manage your package managers
C#,https://github.com/dockersamples/example-voting-app,"4,574","Example distributed app composed of multiple containers for Docker, Compose, Swarm, and Kubernetes"
C#,https://github.com/roflmuffin/CounterStrikeSharp,732,CounterStrikeSharp allows you to write server plugins in C# for Counter-Strike 2/Source2/CS2
C#,https://github.com/ardalis/CleanArchitecture,"15,953",Clean Architecture Solution Template: A starting point for Clean Architecture with ASP.NET Core
C#,https://github.com/flytkgl/PDFQFZ,723,PDF加盖骑缝章的小工具
C#,https://github.com/Cysharp/R3,"1,845",The new future of dotnet/reactive and UniRx.
C#,https://github.com/dotnet/efcore,"13,570","EF Core is a modern object-database mapper for .NET. It supports LINQ queries, change tracking, updates, and schema migrations."
C#,https://github.com/stride3d/stride,"6,400",Stride Game Engine (formerly Xenko)
C#,https://github.com/Nexus-Mods/NexusMods.App,790,Home of the development of the Nexus Mods App
C#,https://github.com/vrm-c/UniVRM,"2,556",UniVRM is a gltf-based VRM format implementation for Unity. English is herehttps://vrm.dev/en/. 日本語 はこちらhttps://vrm.dev/
C#,https://github.com/fullstackhero/dotnet-starter-kit,"4,891","Production Grade Cloud-Ready .NET 8 Starter Kit (Web API + Blazor Client) with Multitenancy Support, and Clean/Modular Architecture that saves roughly 200+ Development Hours! All Batteries Included."
C#,https://github.com/jstedfast/MailKit,"6,085","A cross-platform .NET library for IMAP, POP3, and SMTP."
C#,https://github.com/mgth/LittleBigMouse,"3,529",DPI Aware mouse move across screens
C#,https://github.com/IgorMundstein/WinMemoryCleaner,"2,051","This free RAM cleaner uses native Windows features to optimize memory areas. It's a compact, portable, and smart application."
C#,https://github.com/Perfare/AssetStudio,"12,995","AssetStudio is a tool for exploring, extracting and exporting assets and assetbundles."
C#,https://github.com/Kareadita/Kavita,"5,750","Kavita is a fast, feature rich, cross platform reading server. Built with the goal of being a full solution for all your reading needs. Setup your own server and share your reading collection with your friends and family."
C#,https://github.com/Orbmu2k/nvidiaProfileInspector,"3,378",
C#,https://github.com/SteamRE/DepotDownloader,"1,824",Steam depot downloader utilizing the SteamKit2 library.
C#,https://github.com/rogerfar/rdt-client,789,Real-Debrid Client Proxy
C#,https://github.com/shadowsocks/shadowsocks-windows,"58,195",A C# port of shadowsocks
C#,https://github.com/shaked6540/YoutubePlaylistDownloader,"1,356","A tool to download whole playlists, channels or single videos from youtube and also optionally convert them to almost any format you would like"
C#,https://github.com/jumoog/intro-skipper,492,Fingerprint audio to automatically detect and skip intro/credit sequences in Jellyfin
C#,https://github.com/pixeltris/YgoMaster,779,Offline Yu-Gi-Oh! Master Duel
C#,https://github.com/egametang/ET,"8,649",Unity3D Client And C# Server Framework
C#,https://github.com/open-telemetry/opentelemetry-dotnet-contrib,436,"This repository contains set of components extending functionality of the OpenTelemetry .NET SDK. Instrumentation libraries, exporters, and other components can find their home here."
C#,https://github.com/devlooped/moq,"5,839",The most popular and friendly mocking framework for .NET
C#,https://github.com/testcontainers/testcontainers-dotnet,"3,688",A library to support tests with throwaway instances of Docker containers for all compatible .NET Standard versions.
C#,https://github.com/GitTools/GitVersion,"2,814",From git log to SemVer in no time
C#,https://github.com/Stability-AI/StableSwarmUI,"4,357","StableSwarmUI, A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility."
C#,https://github.com/Flow-Launcher/Flow.Launcher,"7,416",🔍 Quick file search & app launcher for Windows with community-made plugins
C#,https://github.com/ant-design-blazor/ant-design-blazor,"5,686",🌈A set of enterprise-class UI components based on Ant Design and Blazor.
C#,https://github.com/LavaGang/MelonLoader,"2,272",The World's First Universal Mod Loader for Unity Games compatible with both Il2Cpp and Mono
C#,https://github.com/JustArchiNET/ArchiSteamFarm,"10,970",C# application with primary purpose of farming Steam cards from multiple accounts simultaneously.
C#,https://github.com/tModLoader/tModLoader,"4,032",A mod to make and play Terraria mods. Supports Terraria 1.4 (and earlier) installations
C#,https://github.com/SubtitleEdit/subtitleedit,"7,986",the subtitle editor :)
C#,https://github.com/dotnet/roslyn,"18,804",The Roslyn .NET compiler provides C# and Visual Basic languages with rich code analysis APIs.
C#,https://github.com/dotnet/runtime,"14,740",".NET is a cross-platform runtime for cloud, mobile, desktop, and IoT apps."
C#,https://github.com/dotnet/aspire-samples,582,
C#,https://github.com/dotnet/maui,"21,912",".NET MAUI is the .NET Multi-platform App UI, a framework for building native device applications spanning mobile, tablet, and desktop."
C#,https://github.com/OrchardCMS/OrchardCore,"7,283","Orchard Core is an open-source modular and multi-tenant application framework built with ASP.NET Core, and a content management system (CMS) built on top of that framework."
C#,https://github.com/CFPAOrg/Minecraft-Mod-Language-Package,882,A language package for Minecraft Mods.
C#,https://github.com/actions/runner,"4,714",The Runner for GitHub Actions 🚀
C#,https://github.com/Azure-Samples/cognitive-services-speech-sdk,"2,744",Sample code for the Microsoft Cognitive Services Speech SDK
C#,https://github.com/vawser/Smithbox,119,"Smithbox is a modding tool for Elden Ring, Armored Core VI, Sekiro, Dark Souls 3, Dark Souls 2, Dark Souls, Bloodborne and Demon's Souls."
C#,https://github.com/nilaoda/BBDown,"9,108",Bilibili Downloader. 一款命令行式哔哩哔哩下载器.
C#,https://github.com/Azure/azure-sdk-for-net,"5,210",This repository is for active development of the Azure SDK for .NET. For consumers of the SDK we recommend visiting our public developer docs athttps://learn.microsoft.com/dotnet/azure/or our versioned developer docs athttps://azure.github.io/azure-sdk-for-net.
C#,https://github.com/dotnet/aspnetcore,"34,978","ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux."
C#,https://github.com/AvaloniaUI/Avalonia.Samples,563,Avalonia.Samples aims to provide some minimal samples focusing on a particular issue at a time. This should help getting new users started.
C#,https://github.com/umbraco/Umbraco-CMS,"4,380",Umbraco is a free and open source .NET content management system helping you deliver delightful digital experiences.
C#,https://github.com/dotnet/aspire,"3,512","An opinionated, cloud ready stack for building observable, production ready, distributed applications in .NET"
C#,https://github.com/OpenRA/OpenRA,"14,447","Open Source real-time strategy game engine for early Westwood games such as Command & Conquer: Red Alert written in C# using SDL and OpenGL. Runs on Windows, Linux, *BSD and Mac OS X."
C#,https://github.com/chocolatey/choco,"10,121",Chocolatey - the package manager for Windows
C#,https://github.com/bitwarden/server,"14,955","Bitwarden infrastructure/backend (API, database, Docker, etc)."
C#,https://github.com/srwi/EverythingToolbar,"9,354",Everything integration for the Windows taskbar.
C#,https://github.com/SciSharp/LLamaSharp,"2,373",A C#/.NET library to run LLM (🦙LLaMA/LLaVA) on your local device efficiently.
C#,https://github.com/blake502/balatro-mobile-maker,476,Create a mobile Balatro app from your Steam version of Balatro
C#,https://github.com/Tyrrrz/DiscordChatExporter,"7,352",Exports Discord chat logs to a file
C#,https://github.com/Cysharp/UniTask,"7,813",Provides an efficient allocation free async/await integration for Unity.
C#,https://github.com/YSGStudyHards/DotNetGuide,"6,100",🌈【C#/.NET/.NET Core学习、工作、面试指南】记录、收集和总结C#/.NET/.NET Core基础知识、学习路线、开发实战、编程技巧练习、学习视频、文章、书籍、项目框架、社区组织、开发必备工具、常见面试题、面试须知、简历模板、以及自己在学习和工作中的一些微薄见解。希望能和大家一起学习，共同进步。如果本知识库能为您提供帮助，别忘了给予支持哦(关注、点赞、分享)💖。
C#,https://github.com/microsoft/reverse-proxy,"8,351",A toolkit for developing high-performance HTTP reverse proxy applications.
C#,https://github.com/Azure/azure-cosmos-dotnet-v3,727,.NET SDK for Azure Cosmos DB for the core SQL API
C#,https://github.com/DataDog/dd-trace-dotnet,423,.NET Client Library for Datadog APM
C#,https://github.com/radzenhq/radzen-blazor,"3,387","Radzen Blazor is a set of 70+ free native Blazor UI components packed with DataGrid, Scheduler, Charts and robust theming including Material design and FluentUI."
C#,https://github.com/elsa-workflows/elsa-core,"6,137",A .NET workflows library
C#,https://github.com/MudBlazor/MudBlazor,"7,674",Blazor Component Library based on Material design with an emphasis on ease of use. Mainly written in C# with Javascript kept to a bare minimum it empowers .NET developers to easily debug it if needed.
C#,https://github.com/HangfireIO/Hangfire,"9,259",An easy way to perform background job processing in .NET and .NET Core applications. No Windows Service or separate process required
C#,https://github.com/DapperLib/Dapper,"17,370",Dapper - a simple object mapper for .Net
C++,https://github.com/wazuh/wazuh,"9,902",Wazuh - The Open Source Security Platform. Unified XDR and SIEM protection for endpoints and cloud workloads.
